site	location	review_title	review_date_original	review_rating	review_text
NakedWines	GB	I oder for 6 bottles of wine 3days ago…	27 August 2023	Rated 1 out of 5 stars	I oder for 6 bottles of wine 3days ago and I haven't received an update of my order
NakedWines	GB	Wrong wine bottles, exhorbitant price.	11 April 2023	Rated 1 out of 5 stars	What went wrong: (1) I received a £75 Naked Wines gift voucher but when I went to the website to redeem it for 12 bottles of RED wines, I was required to pay another £84. I was assured that I was making a saving! Total of £159 for 12 bottles. (2) The case of wines arrived; I opened it the next day - it contained 6 reds and 6 whites! (3) Their emails guide me how to invite people to join as ANGELS, but not how to rectify problems. Okay, I admit: I chose to buy the wines as a guest rather than register. I did not want to get hooked into a subscription before I know what Naked Wines are. How can Naked Wines improve? (1) Please send RED wines when a guest customer selects only red wines (2) Provide options for feedback so that guest customers can contact you; maybe issues can be resolved amicably without washing your dirty linens in public? (3) Introductory wines should be cheaper or you will scare promising customers like me away.
NakedWines	GB	Appalling delivery service	05 April 2023	Rated 1 out of 5 stars	For the second time I have been notified that a delivery was made to a neighbour but not specified where. This despite instructions for case to be left at side gate On the last occasion the case was never traced and a neighbour clearly had a windfall or perhaps the delivery driver! Despite the excellence of the wine I intend to cancel my subscription after many years unless this error is remedied satisfactorily.I have also registered previous complaints where delivery has required me at 86 years of age to carry case when driver would not leave it at my door when I was in residenceI have been asked to clarify. I am currently away from home and wil,respond on my return next week in the hope that the case by then may have mysteriously reappeared
NakedWines	GB	I was looking to place a monthly order…	13 April 2023	Rated 1 out of 5 stars	I was looking to place a monthly order as a gift for my wife. Unfortunately your web site will not allow me to place the first order. Once I get to the delivery. In a safe place or to be home to accept delivery and I've made my choice the site will not allow me to move on. Having tried several times I've given up. Looks like virgin or laithwaites
NakedWines	GB	Good wine but expensive	26 January 2023	Rated 3 out of 5 stars	OK but expensive compared to supermarkets and don’t know if in screw tops or corks in bottles
NakedWines	GB	Great company with great customer…	18 July 2023	Rated 5 out of 5 stars	Great company with great customer service.
NakedWines	GB	Fake £75 voucher, waste of time.	14 April 2023	Rated 1 out of 5 stars	Got a £75 voucher to spend on a case of wine.  After wasting 15 minutes of my life signing up and browsing, it turns out that the £75 voucher is only redeemable against a £145 box.  In other words I have to spend £70 on 12 bottles of wine that I don't want or need.  If the £75 voucher was genuine, I may have shopped and bought some bottles at my discretion.  But this is a complete scam, just giving me a false discount to get me to spend money on stuff I didn't ask for.
NakedWines	GB	Do not sign up for this company I have…	06 February 2023	Rated 1 out of 5 stars	Do not sign up for this company I have told them more times than enough that I can't afford to Carrie on with wine orders and get nothing but hassled can't even find out how to stop there emails
NakedWines	GB	Useless	26 March 2023	Rated 1 out of 5 stars	Order no #46677532  Do let me know if you need anything else. Useless. Third time I’ve not received my order. Second time my delivery got knicked as the driver left at the front door. Ordered for the weekend got an email saying it got sent to the wrong depot. Nothing from Naked Wines. Will be cancelling and going to Majestic.
NakedWines	GB	Great products	13 March 2023	Rated 1 out of 5 stars	Great products , but rubbish customer service! And even worst delivery service. My box just got dumped on the drive , and no surprise went missing. Trying to resolve the issue took 7 email and I am not there yet .
NakedWines	GB	Thought we'd been treated to some…	06 May 2023	Rated 1 out of 5 stars	Thought we'd been treated to some flowers and wine  the voucher was in the box, turns out to be scam with the flower provider to get me to buy £100 or so of wine, no explanation on the voucher, big con.
NakedWines	GB	Great customer service	30 June 2023	Rated 5 out of 5 stars	Great customer service, prompt response with a positive outcome.
NakedWines	GB	False vouchers	23 March 2023	Rated 1 out of 5 stars	I have a voucher for 75 British pounds and when I tried to use it at the checkout, it was not applied. To me, this company is a pure scam—only cheap Italian wines with multiple prices for misleading the clients.
NakedWines	GB	Great customer service and wines	20 May 2023	Rated 5 out of 5 stars	
NakedWines	GB	Total rip off	22 February 2023	Rated 1 out of 5 stars	I cancelled my subscription three months ago.today yet again after contacting them three times . That is 75 pounds and I still havent recieved a penny back. Do not ever ever get involved with these . I have now contacted the ombudsman. Total rip off. How can they take your money without your permission ?
NakedWines	GB	Very good offers	26 February 2023	Rated 5 out of 5 stars	Very good offers. Easy to purchase
NakedWines	GB	Great selection with good prices	04 July 2023	Rated 5 out of 5 stars	Always reliably good wines and excellent customer service too!
NakedWines	GB	This company is a good company as I…	20 January 2023	Rated 2 out of 5 stars	This company is a good company as I received a £75.00 voucher from the philamonic in Liverpool. Great idea for promotion but could not access the website to order the     introductory offer. This company needs to looks at the logistics and also a clear way of ordering their merchandise
NakedWines	GB	Offer not available	17 March 2023	Rated 1 out of 5 stars	I received a letter inviting me to buy 6 wines for £27.99, plus two free wine glasses. When I went on to the internet and entered the required link as instructed, there was no such offer. (UK)
NakedWines	GB	It is a scam	03 February 2023	Rated 1 out of 5 stars	It is a scam, do not buy any wines from this business. After you have done it and paid via card, they will start charging you monthly subscription without telling you about this.When you send an email to their email to pay you the money back, they will never reply and you need to go to your bank to claim the money back for this fraud.
NakedWines	GB	Great wines and excellent delivery…	05 August 2023	Rated 5 out of 5 stars	Great wines and excellent delivery service.
NakedWines	GB	Great wines and easy to use website	18 July 2023	Rated 5 out of 5 stars	
NakedWines	GB	Good Wine, Bad Marketing	18 February 2023	Rated 2 out of 5 stars	The wines are good, but the highly breezy, sometimes rather coarse, marketing style grates given their seemingly arbitrary rules.
NakedWines	GB	Lovely wines	15 February 2023	Rated 5 out of 5 stars	Lovely wines, great selection, good delivery service.
NakedWines	GB	Untrustworthy company	10 March 2023	Rated 1 out of 5 stars	In order to try to stop the company going under, they have resorted to buying your personal details from Greenstone Data Solutions Orchard database and sending unsolicited mail shot offers.I will not buy goods from Naked Wines!
NakedWines	GB	very disappointing 2 out of 4 bottles…	09 March 2023	Rated 1 out of 5 stars	very disappointing 2 out of 4 bottles opened  one red  one white both awful never tasted such bitter dry wines would rather go to the supermarket  where i can read whether it is sweet medium or dry
NakedWines	GB	Buyer beware... I felt tricked (but not cheated)	09 June 2023	Rated 2 out of 5 stars	"I bought a case of wine with a £75 off voucher but felt deceived by the way my card was used. The signup process referred once to becoming an Angel but did not expand on what that meant. I was suspicious so I read the Terms and Conditions before I signed up: under the sections on vouchers, item 3 says, ""They're also for one-off purchases only i.e. you're not required to join any type of wine club when redeeming your voucher (although we will invite you to become an Angel!)"". Reassured that I wasn't committing to an ongoing expensive, I purchased my box. But I was still suspicious so I logged on, went to Subscriptions, saw nothing explicit but noticed a small button marked Angels... I clicked this and finally found out I had been signed up to a £25 per month club without my explicit consent. Furthermore; you can't unsubscribe from Angels, there's a telephone number you have to call. By now I am feeling tricked. I called the number, resisted the polite pressure to not cancel and the undertones of, ""you should have known you were signing up to Angels"" (did he mean I was lying or that I was stupid?). I also checked to make sure I would get an email confirming the cancelation (cos, yes, they had lost my trust). And finally I logged back onto my account only to find that I can only remove my card details if I add another card, even though my account is cancelled.The whole experience was like the line in Hotel California, ""you can check out any time you like but you can never leave"". The wine may be good and the guy I spoke to was polite (hence 2 stars), and I might actually use them again if the wine I get is good and worth the (full) price but I am left feeling tricked... and that is an off-putting customer experience."
NakedWines	GB	Great service	15 May 2023	Rated 5 out of 5 stars	Great Service
NakedWines	GB	I give up!	08 March 2023	Rated 1 out of 5 stars	There is no point in responding to reviews in 24 hours if you can't rectify the problem and 5 days on I'm still waiting for a solution
NakedWines	GB	System Failure twice over	15 March 2023	Rated 1 out of 5 stars	What an absolutely appalling business after failing me concerning free bottles I was entitled to and asking them to delete my account weeks ago and saying I do not want the balance in there it continues to be live and I fully expect them to take the recurring payment which I tried to avoid by cancelling weeks ago. Absolutely useless Now expect to have to chase them or my bank to get my money back - absolutely useless
NakedWines	GB	Great communication good wines some…	03 April 2022	Rated 4 out of 5 stars	Great communication good wines some great
NakedWines	GB	Great wine delivered to my door.	23 May 2023	Rated 5 out of 5 stars	
NakedWines	GB	Great wines and great service.	11 May 2023	Rated 5 out of 5 stars	
NakedWines	GB	Straightforward ordering process and…	13 February 2023	Rated 5 out of 5 stars	Straightforward ordering process and plenty of notifications for special offers.
NakedWines	GB	Just endless and endless marketing…	11 April 2023	Rated 1 out of 5 stars	Just endless and endless marketing emails , typically American approach.  Despite asking many times to be taken off they make it impossible ( deliberately) to unsubscribe.
NakedWines	GB	Great wines at reasonable price	10 May 2023	Rated 5 out of 5 stars	Great wines at reasonable price - Championing independent producers
NakedWines	GB	Wines are good enough but its very…	28 February 2023	Rated 1 out of 5 stars	Wines are good enough but its very difficult deliberately so, so unsubscribe from emails.
NakedWines	GB	Bad quality of wine!	06 June 2023	Rated 1 out of 5 stars	Bad quality of wine!12 btls we bought(February until June)...and 12 times pain in the Belly!
NakedWines	GB	Yodel are useless	13 March 2023	Rated 1 out of 5 stars	Really like the wine. Hate Yodel. They constantly deliver my wine to the wrong address.
NakedWines	GB	Problems with their website?	17 February 2023	Rated 1 out of 5 stars	I am a Member and have recently tried to change my order but am now getting a message saying “the connection to this site is not secure” I wonder if others are having similar problems?
NakedWines	GB	Just like a scam.	11 March 2023	Rated 1 out of 5 stars	They send entirely misleading email offers and make it impossible to unsubscribe - almost a scam.
NakedWines	GB	Great Wine choice and good value for…	05 February 2023	Rated 5 out of 5 stars	Great Wine choice and good value for money
NakedWines	GB	I do not communicate with robots.	24 August 2023	Rated 1 out of 5 stars	
NakedWines	GB	So I have a £75 this is great but when…	20 February 2023	Rated 1 out of 5 stars	So I have a £75 this is great but when I log in I cannot choose and I am prompted to pay £69.99 besides the voucher?  This is a big rip off!!!
NakedWines	GB	Unclear subscriptions	06 June 2023	Rated 2 out of 5 stars	Dissapointingly subscriptions aren't clear (I didn't realise I had a Subscription until money started leaving my account)
NakedWines	GB	Everything looks good 👍	26 June 2023	Rated 5 out of 5 stars	
NakedWines	GB	Really great experience	11 April 2023	Rated 5 out of 5 stars	
NakedWines	GB	Great case of wine!	24 January 2023	Rated 5 out of 5 stars	
NakedWines	GB	VERY GOOD WINES	12 March 2023	Rated 5 out of 5 stars	
NakedWines	GB	just very good	07 April 2023	Rated 4 out of 5 stars	
NakedWines	GB	Excellent service	27 March 2023	Rated 5 out of 5 stars	
NakedWines	GB	their delivery sucks	20 May 2023	Rated 1 out of 5 stars	
NakedWines	GB	Love being an Angel.	21 January 2023	Rated 5 out of 5 stars	Been an Angel (member) for a couple of years. I get a kick out of supporting smaller producers. Good app; some wines are average and some wines are excellent. You get the chance to feed back on the wines and connect with the wine maker.Great customer service and customer facing approach.
NakedWines	GB	Great selection of wines and a…	18 January 2023	Rated 5 out of 5 stars	Great selection of wines and a affordable price . Great to try out new wines
NakedWines	GB	Not impressed with naked wines	18 January 2023	Rated 3 out of 5 stars	Received an email with a offer of 12 bottles of mixed wine's on a special offer saying that these were reduced due to the labels being damaged I was very surprised when I opened the box to find that nothing wrong with the labels I looked up the wines on the web site and most of them are cheapest on the web site and low in the ratings so it must be the fact that these wines are the ones that they have difficulty in sellingI'm not impressed with there marketing tactics if the try to pull this on me again I will cancel my subscription and go to another online wine platform I am very disappointed in this way naked wine dupe it's customers in buying these wines let see what taste like.
NakedWines	GB	I had my order cancelled	17 January 2023	Rated 1 out of 5 stars	I received a marketing e mail from Naked Wines inviting me to place an order, I placed the order and re-signed up with Naked wines having left as a customer over 12-months ago.  I have then received an e mail saying that my order has been cancelled as I was a previous customer!  Just appalling marketing and customer service.
NakedWines	GB	Trustworthy	15 January 2023	Rated 5 out of 5 stars	Aside from enjoying the service and range of wines on offer, the thing that impressed me the most was how easy it is to cancel membership, which I'm doing for financial reasons.It was simple to find where to do this, and there were easy alternatives offered (reducing or pausing monthly payments). When I selected to cancel, it let me know that the money already in my Angels account would be refunded to my payment card. I'd expected to have to spend that money in their store so it was a pleasant surprise to find out that I would be refunded without me having to do anything. It's made me trust the company more and, if I ever do get back into drinking wine, I'll certainly consider signing up to the Angels scheme again.
NakedWines	GB	I cannot fault this company at all	13 January 2023	Rated 5 out of 5 stars	I cannot fault this company at all. Great selection of wines . Unbelievable customer service. Any query sorted immediately.
NakedWines	GB	The range is truly awful	04 January 2023	Rated 1 out of 5 stars	The range is truly awful, sugared rain water because their margins are so high and the winemaker has no choice but to skimp on their production. bad for the consumer, bad for the wine maker, great for the shareholders.
NakedWines	GB	Great value and range, excellent customer service	13 December 2022	Rated 5 out of 5 stars	Have been an Angel for a couple of years now and have  had a great experience across the board. App and online account are both very easy to navigate, can skip or change cases easily and leave reviews. Direct debit flexibility is brilliant, again very easy to change amount and card. I have signed up to several 'never miss out' cases which I have found really useful- email notifications in advance so if you don't want it, you can skip but rarely do. Also really good to not miss out on the Christmas case, which this year was mostly good and alwyas love the range and quality as well as the free gifts. There were a couple of wines really not to our taste but Callie in the customer service team was superb - refunded the wines and recommended a few others for replacement. One thing that would be good but appreciate that this is a challenge due to shipping and breakages- the wines that we didn't like in the box, we would have liked to replace in the same month and order just a couple- however you have to order a minimum of 6. If there is a way to review this in future, that would be greatly appreciated. Overall, love being a member of Naked Wines and being an Angel!
NakedWines	GB	Love the wine but the range is very…	06 January 2023	Rated 2 out of 5 stars	Love the wine but the range is very limited if you aren’t an Angel customer. I was given a gift voucher and found the range very limited. Wouldn’t choose this as a first option again
NakedWines	GB	The best.	07 January 2023	Rated 5 out of 5 stars	"I don't usually leave reviews on Trustpilot but I think that many of the one-star reviews are unjustified. So I'd like to share my 'counter-experience'...Quality slipping - no, due to the business model, NW don't make the wine, they just invest in wine producers who then supply NW direct. My dad always used to say they (the French at least) keep the best stuff for themselves to sell direct, and it's so true! I think some people expect bottles that would cost £40-50 in the supermarkets for a tenner from NW. I thoroughly enjoy all wines I receive, excellent value for money.Delivery - unless you've been living in a cave for the last few months, this one's fairly self-explanatory. The RM strikes have had a knock-on effect on all carriers.Ease of cancellation - it's easy, I found out how to in two minutes. Full refund back to your card. No ""call this number to cancel"" like some subscription services I could mention. Not that I intend to.I love it. Now that I've got the direct debit about right, I look forward to receiving each case and enjoy all the wines I receive. The business model is great, I love how you can speak to individual wine producers. It feels good to know that you're investing in these small-batch vineyards, and that they get a better deal than going to the likes of Tesco, etc.Just logged in and there's an '18 for 12' bottle sale on. Hold my glass..."
NakedWines	GB	Long standing Angel	06 January 2023	Rated 5 out of 5 stars	Long standing Angel. Never disappointed eith choice snd quality. Love concept of enabling young/new wine makers getting established with many headaches removed tegarding marketing etc c
NakedWines	GB	Great selection always	06 January 2023	Rated 5 out of 5 stars	Great selection always, fab prices, no pressure
NakedWines	GB	quality and delivery slipping	24 December 2022	Rated 3 out of 5 stars	Have purchased from Naked for a while personally and then added an account for business (staff gifts etc.).While I appreciate the concept of supporting small producers (which is very important), I feel that the quality of wine has slipped. The latest case of mixed reds, so far is fairly uninteresting, against a couple of gifts received from the M & S wine collection.The delivery was also late and had to be diverted to my home address.  Really, some minor issues which I'm sure could be rectified.
NakedWines	GB	Utter disgrace this company	19 December 2022	Rated 1 out of 5 stars	Update - delivery supposed to be today, was assured it would be delivered. One delivery ahead of me, 6 miles from me and stated they cant deliver to my safe place. No attempt was made to even deliver.  This is every order I have ever made. this order should have been with me on 19th December, still waiting...............Utter disgrace this company. Every order I've placed with them has had an issue with delivery. Ordered wine for Christmas which was out for delivery on 19th December. This is now the 3rd of January and I'm still waiting on my order being delivered. Have continually raised my concerns which have fallen on deaf ears. I have also requested this be escalated to management, which I've yet still to hear from. Please avoid this company and go elsewhere. No option to give them zero stars which I would have done.
NakedWines	GB	extremely lovely wines not available…	03 January 2023	Rated 5 out of 5 stars	extremely lovely wines not available anywhere else on the high street, would recommend giving them a go
NakedWines	AU	Naked Wines is a disgrace	01 January 2023	Rated 1 out of 5 stars	Naked Wines is a disgrace! Once you deal with them, they take money from your account every month without justification.Do not have anything to do with them or you’ll have them taking your money for ever.Even after you tell them to stop, they’ll be at it again next month
NakedWines	GB	Ordered wine for Christmas	19 December 2022	Rated 1 out of 5 stars	Ordered wine for Christmas, paid upfront told arriving in November, then received email to say due to technical  issues new delivery date 12/17 December, phoned customer service on the 17th December for update was informed by customer service on schedule to arrive 17/18th. No delivery, emailed customer service on the 19th and was informed still in warehouse not even been picked asked for money and cancelled subscription
NakedWines	GB	They make it hard to cancel subscription	19 December 2022	Rated 1 out of 5 stars	It is near impossible to cancel a subscription.I had wished to do it quietly without any fuss or bother.I didn't enjoy the wines felt they were of poor quality.I just wish to put my bad experience of you behind me.
NakedWines	GB	1 star for all companies which makes…	29 December 2022	Rated 1 out of 5 stars	1 star for all companies which makes hard to cancel subscription. It takes 2 clicks to join angels but require to call them to cancel. Joining and cancel should not required different actions from customer.
NakedWines	GB	Fantastic wines, but delivery hit or miss	05 December 2022	Rated 4 out of 5 stars	***Edit early Jan 2023***After leaving the review, a very kind lady contacted me to resolve the issue. I now have the wine and am happy with the service. I think third-party contractors might be to blame here, specifically the deliver people, which is a shame because the wines really are delicious. -----I'm sure the company has great intentions, but it simply can't keep its promises. Ordered box of 12 bespoke wines worth about £170 first week of December. The box arrived late and four bottles were missing. Emailed customer service and they said they'd send out the missing bottles plus a complementary one. Never happened. Been ghosted ever since.
NakedWines	GB	Been with them over 10 years	25 December 2022	Rated 5 out of 5 stars	Been with them over 10 years as a very regular customer including gifting wines to many people. Always been impressed by the wines and the company ethics and business model.  Long may it continue and as long as it does I will remain a customer.
NakedWines	GB	Excellent wine	25 December 2022	Rated 5 out of 5 stars	Excellent wine, excellent customer service, great ethos and values, and what a wonderful Christmas message!
NakedWines	GB	A Christmas massage from Ray	24 December 2022	Rated 5 out of 5 stars	A Christmas massage on here from Ray that topped our Christmas my wife and I love the 🍷 we have had in our 1st year Happy Christmas to all x
NakedWines	GB	First class service all round…	24 December 2022	Rated 5 out of 5 stars	First class service all round .Communication has been excellent,  deliveries were made on time as informed, and my Christmas order arrived in great time .Merry Christmas to you all and keep up the great service .Cheers 👍 🙌
NakedWines	IE	Easy to use, high quality wines also vegan	22 December 2022	Rated 4 out of 5 stars	Easy to use, very helpful voucher, supporting small independent producers. Very helpful tasting and food compatibility notes. Clear, easy website to use. Just got to receive my delivery, otherwise 5 stars .
NakedWines	GB	NO CHRISTMAS WINE DELIVERY	21 December 2022	Rated 1 out of 5 stars	Ordered and paid for a Christmas Box up front at the beginning of November it should have left the warehouse mid-November. After chasing on 27th November I was told there were technical difficulties in the warehouse and because of the Black Friday rush there had been delays  - I was assured the order would go out as a priority week beginning 6th December. I chased again yesterday 21st Dec to be told that again there were warehouse problems and that they would not be able to fulfill my order.  Absolutely shocking customer service -  they over promised and could not deliver - my money £182.99 got refunded yesterday. I am utterly fed-up to put it mildly and expected better than this.6th January 2023 - No communication since 21 Dec  from Naked Wines - account closed and request for refund of £80 held in account - a customer lost no more to be said.
NakedWines	GB	Excellent delivery after all	21 December 2022	Rated 5 out of 5 stars	After complaining about non delivery of my Christmas order, Naked Wines pulled out all the stops and managed to deliver todayThank you so much. Looking forward to celebrating Christmas drinking your fabulous wines. CHEERS!
NakedWines	GB	We've only been customers for the last…	20 December 2022	Rated 5 out of 5 stars	We've only been customers for the last 6 months or so and to date they have been excellent. Our latest order was placed on Friday 16th December and we were offered a next day delivery, which we were unable to accept. We requested delivery for Monday 19th and guess what???? It arrived as promised. We are not wine experts by any means but the quality and choice provided so far has been great.
NakedWines	GB	Non delivery of Christmas wine and gifts	20 December 2022	Rated 3 out of 5 stars	Sadly my long awaited expensive Christmas case has not arrived. It was supposed to be delivered in November 2022, then 8-15th December. Like many others people. a lot of their very good wine, was intended as Christmas presents for friends and family. And this is probably the first year, I’ve been organised,and prepared ahead of time.Each time I have enquired about the delayed delivery, I have been told it will be delivered and I will be updated, but sadly, I think I’m going to have to ask for a refund, in order to buy alternative Christmas presents.It was a significant purchase, and it is very disappointing, considering it was expected in November.Before this, they were fabulous, good wines, attentive customer service, and kind refunding a payment.I would have given a 5 star review previously, so have tempered my star rating from the one, I was going to give, to a mid way score.
NakedWines	GB	I have been a joyous subscriber and…	19 December 2022	Rated 5 out of 5 stars	I have been a joyous subscriber and they are brilliant.  The range of wines is based on clear intelligent thoughts and I can't say anymore epithets about the customer service apart from that the extra mile thing with Company's these days, seems second nature to this Company
NakedWines	GB	Great and professional service	19 December 2022	Rated 5 out of 5 stars	They offer a great range of bespoke wines, I had a delivery issue were the courier delivered to wrong address, it was dealt with very promptly and professionally. I also had monies left on my account as I had to stop angel pay due to financial reasons, they refunded balance back to me with no problem.I can not thank them all for enough. I highly recommend there services and customer support!!!
NakedWines	GB	Non delivery of paid for hamper	19 December 2022	Rated 1 out of 5 stars	Failed to deliver the Christmas Wine hamper due in November. Promised it would be delivered last week, but it wasn't. Requested closure of account and return of hundreds of pounds owed before start of business today. Now not responding to mails. Remember Park hampers? Don't touch with a barge pole. Out of pocket and no wine for Christmas.The customer service team are now refusing to close my account and return owed monies as requested.Simply not good enough.I am now having to take legal advice.Truly shocking.
NakedWines	GB	Excellent Service	19 December 2022	Rated 5 out of 5 stars	Excellent service
NakedWines	GB	Terrible delivery	18 December 2022	Rated 1 out of 5 stars	Ordered over a month ago, still no wine delivered. I keppe getting automated messages informing me that its coming but no tracking on where it is. Replied to theor support asking to cancel the order and refund but no reply to that.
NakedWines	GB	Easy to order	18 December 2022	Rated 5 out of 5 stars	Received a voucher so thought we’d try it for Christmas. Looking forward to a boozy holiday period!
NakedWines	GB	Christmas case ordered mid November	18 December 2022	Rated 1 out of 5 stars	Christmas case ordered mid November, with a delivery due by 8th December. When it didn't arrive I chased to be told it would be with me by 17th December. Today is the 18th and the order still hasn't been dispatched. I had hoped to use the wine over the past 2 weeks for presents and social events, so have ended up spending more money on additional wine from shops. Still no update on my order. Shocking service
NakedWines	GB	christmas offer 18 bottles for 12	16 December 2022	Rated 2 out of 5 stars	as a long term memeber of many years i was dissappointd to find the Xmas 18 bottles for price of 12 offer was sold out within a day.I continued to order a christmas mixed case ,I enquired what the bonus bottle for December was, and was told this ran out 2 days previous, with no offer of an alternative.
NakedWines	GB	Complete bungling of Christmas Order	16 December 2022	Rated 1 out of 5 stars	Reserved my Christmas box back in August, where I paid for it over three instalments, ending in October. According to my account, this wine was 'picked' on the 18th of November, yet still has not been handed over to Yodel to courier yet. I queried this a week ago, and I got a slightly tongue-in-cheek reply telling me that their 'little elves' were clearing the backlog and I 'should be stocked up for the festivities in no time' - this should have been by the 16th at the latest.I had arranged a pre-Christmas party last night (16th), for which I had to go out and buy another 6 bottles of wine, so I think I can confidently say that the little elves still have some work to do if the case is to arrive before Christmas.What on earth was the point in reserving something 4 months prior, only to be subject to a complete failure to deliver. Clearly, looking at the most recent reviews concerning the Christmas cases, I'm not the only one being put through the wringer. I've been a customer for over 10 years and have previously recommended them to friends on the basis I had nothing negative to say about them, but they need to know that they got this one badly wrong.
NakedWines	GB	Ordered a Christmas case....	17 December 2022	Rated 3 out of 5 stars	Ordered a Christmas case....still not with the carrier despite being notified it was picked on the 1st December. Had to chase to find out what was going on - first response blamed a warehouse error, second blamed Yodel.....yet Yodel have not yet received it. I understand if there are problems but should be proactive and keep customers updated.
NakedWines	GB	Christmas box delivery	17 December 2022	Rated 4 out of 5 stars	I have used naked wine, on and off for a few years. Always enjoyed the wines and love receiving the box.  But I ordered the Christmas box, knowing it would be here in plenty of time for Christmas, so something less to stress about. I received a email saying there was a delay. Should be with us between 8th- 18th December, it’s still not here (17th). No email. I needed it this week for a party. I’m beginning to wonder if it’s even going to be here for Christmas Day… 🤦🏼‍♀️😢😢😢😢
NakedWines	GB	Great!	16 September 2022	Rated 5 out of 5 stars	Got an intro white wine pack using a voucher bought as a birthday present & was so happy with every single bottle!! (Well apart from Rioja, but only because I don’t like that anyway!) super speedy delivery, easy to use website & love their values
NakedWines	GB	Love being a nakeder	16 December 2022	Rated 5 out of 5 stars	I have been a customer since 2010. I have loved each year finding new wines and being wowed by the tasting sessions when I have had the pleasure to be able to make one. I love naked wines.
NakedWines	GB	Better wine for same money	16 December 2022	Rated 5 out of 5 stars	I’ve been a member for 4 or so years. A great company ! If you are budget conscious but like nice wine this is a good option. My summary is that you don’t necessarily save money vs buying in the supermarket but you will get better wine for the same money.Ordering via app and delivery always super low fuss too.Credit where it’s due!
NakedWines	GB	Who writes the GOOD reviews?	15 December 2022	Rated 1 out of 5 stars	I somehow disbelieve some of the 5 star reviews about thus company. Have a serious think before you decide for yourself?
NakedWines	GB	Great wine - everything else is a bonus!	16 December 2022	Rated 5 out of 5 stars	Helpful customer service, easy to use, fantastic offers, great wine!
NakedWines	GB	Let me know when there was a delay and what they were doing about it.	13 December 2022	Rated 5 out of 5 stars	The delivery didn't arrive due to a problem with the delivery company. The staff at Naked Wines kept me in touch with what was happening via email, and, when it was clear that the delivery was not going to arrive, organised a new delivery including a small gift.Knowing why there was a delay was very helpful.
NakedWines	GB	I tried to cancel after the first order…	15 December 2022	Rated 1 out of 5 stars	"I tried to cancel after the first order of mediocre wine arrived and despite their claim that I can ""cancel at any time"" and there are ""no strings attached,"" I have to call them during their business hours and wait to speak to someone who will no doubt try to keep me from canceling. I can't even remove my credit card information or addresses. I want my account with Naked Wines closed immediately and all my personal data purged from their systems."
NakedWines	GB	Complete utter scam	15 December 2022	Rated 1 out of 5 stars	Complete utter scam - they have started debiting money out of my account when I did not agree to a subscription. Completely conned with nhs discount - do not use this sight it’s not a discount.
NakedWines	GB	So dissappointed	15 December 2022	Rated 1 out of 5 stars	"So dissappointed.  I went in all excited, ordered my first two crates, at checkout they offered this angel status, without very clearly explaining that this would be a monthly subscriptions, so first they are sneaky about it. Thn, it is not possible to cancel it online, you have to call them.  What is this, 1995??  Incredibly poor poor experience, and it is such a shame as I was really excited about trying them but this kind of shady business practice means I do not want to do business with them again.  Advice to management: make it ABUNDANTLY clear that angel = monthly subscription.  I am sure you hid it somewhere in the sea of words, but do make it clear.   Stop relying on people accidentally subscribing and then either forgetting to cancel or not bothering to call.  Make it cancellable online.  Seriously, this is so very poor :(Editing to add this to address the response from the company: You fail to acknowledge my biggest beef, which is that in 2022 you do not allow people to cancel online, you are forcing them to cal you, probably in the hope that some people are unable to, or won't bother/forget.  Making cancellations difficult is the#1 business malpractice/shady practice. Also, telling me "" sorry if these emails didnt reach you"" is the height of cynicism.  You never sent any information about angel status PRIOR TO me accidentally joining (which was due to your intransparent and convoluted order acknowledgement page).  Own up to your mistakes and improve, rather than deflect."
NakedWines	GB	Excellent customer support	14 December 2022	Rated 5 out of 5 stars	Superb customer support to resolve an online issue with 'buy now' process.
NakedWines	GB	My complaint is they do not respond to…	21 November 2022	Rated 1 out of 5 stars	My complaint is they do not respond to emails. I have been a customer for some time now and my last delivery was a disaster, despite requesting our delivery to be left with a neighbour should we be out  ( and the delivery company confirming this would happen) our wine delivery was left outside our house in the rain resulting in the box disintegrating two bottles breaking and absolutely no reply to my email regarding this from this company
NakedWines	GB	Opt out How ?	12 December 2022	Rated 3 out of 5 stars	Cancelled because of the delivery service and the affordability but why have a button on your site where you can in one click opt out of all direct marketting that does not work ?
NakedWines	GB	Poor service - 'free' wine?	11 December 2022	Rated 1 out of 5 stars	Poor service. Ordered 2 boxes of Champagne for my sons (cost £300); then a box of Italian red for me (£70-80). I then looked for the 'free' bottle of Malbec as promised. I was then told I needed to order another 6 bottles to qualify for the 'free' bottle. In other words a 'free' bottle will cost me £450+. Misleading, really misleading. I now want to terminate my subscription and can't find out how to do this.
NakedWines	GB	Missing delivery	10 December 2022	Rated 5 out of 5 stars	After my delivery going missing, I emailed the help and Ben at naked wines replaced my order. The customer service was excellent and all was resolved in time for Christmas.
