site	location	review_title	review_date_original	review_rating	review_text
firstleaf	US	So far	02 August 2022	Rated 5 out of 5 stars	So far, I haven't had a problem with Firstleaf.  I enjoy the wines they pick out for me.  Firstleaf also introduces me to wines that I probably wouldn't have thought to try.  Keep up the great work!
firstleaf	US	The majority of the wines are very…	28 March 2023	Rated 5 out of 5 stars	The majority of the wines are very good.   Like that you can give a thumbs down to the ones you don't like and you will probably not get one like that again.  Prices are very nice.
firstleaf	US	just good wine	08 March 2023	Rated 5 out of 5 stars	good  wine   good  price   easy   transactiononly need shipment  every 6 mos
firstleaf	US	I really enjoy the club	30 August 2022	Rated 5 out of 5 stars	I really enjoy the club.   It has allowed me to explore my taste and expand into wines that I wouldn’t have even known to try.  Great service and great wines.  5 stars!!!
firstleaf	US	My experience is customizable	16 March 2023	Rated 4 out of 5 stars	My experience is customizable. From how I pay to when I pay to how often I pay.
firstleaf	US	I've never had any issues with…	31 July 2022	Rated 5 out of 5 stars	I've never had any issues with FirstLeaf. Communication is great and the wine is great!
firstleaf	US	Customer Friendly	01 December 2022	Rated 5 out of 5 stars	I love that the alcohol percentage is shown, love that my region preferences are adhered to and the decent variety of wines.
firstleaf	US	First Leaf phone associates always…	13 March 2023	Rated 5 out of 5 stars	First Leaf phone associates always great to work with!
firstleaf	US	You listen to what I like an don’t like…	18 January 2023	Rated 5 out of 5 stars	You listen to what I like an don’t like all the wines you sent me are really good. I have been a  customer for over a year still happy with the wine you picked out. Thank you
firstleaf	US	I like trying new wines and of course…	17 April 2023	Rated 5 out of 5 stars	I like trying new wines and of course ding out I like them. This has been the case with every wine we’ve tried with Firstleaf.
firstleaf	US	My shipment arrived when they said it…	24 January 2023	Rated 5 out of 5 stars	My shipment arrived when they said it would. It was packaged well and the quality of the wine is good.
firstleaf	US	The wines have been well chosen	04 February 2023	Rated 4 out of 5 stars	The wines have been well chosen, though I wish there were a way to set a sweetness preference. My wife prefers sweeter wines.
firstleaf	US	Wine was delivered promptly and as…	23 January 2023	Rated 5 out of 5 stars	Wine was delivered promptly and as described. No complaints here
firstleaf	US	The wines at Firstleaf  - A great choice…	09 January 2023	Rated 4 out of 5 stars	The wines Firstleaf has chosen to sell have all been very good. We are pleased with the selections available to choose from.
firstleaf	US	Every single bottle of wine was…	19 January 2023	Rated 5 out of 5 stars	Every single bottle of wine was delicious. I love the selections and also the cost.
firstleaf	US	The website is easy to use	31 July 2022	Rated 5 out of 5 stars	The website is easy to use, the company is very responsive to your wishes.
firstleaf	US	Great customer service	04 May 2023	Rated 5 out of 5 stars	Great customer service. Wine's are matched to my taste.
firstleaf	US	We look always forward to the next…	05 April 2023	Rated 5 out of 5 stars	We look always forward to the next shipment
firstleaf	US	Just try it…	03 May 2023	Rated 5 out of 5 stars	I can’t tell you how much I like first leaf! It is convenient and fun to try new wines.
firstleaf	US	Wine delivered on time.	20 January 2023	Rated 5 out of 5 stars	Wine selections were good. Something to suit both our tastes.
firstleaf	US	Great choices and flavors of wine	31 October 2022	Rated 5 out of 5 stars	Great choices and flavors of wine, and excellent pricing!
firstleaf	US	Easy to select wines	03 May 2023	Rated 5 out of 5 stars	Easy to select winesEase of pick up of delivery
firstleaf	US	The wine selection was delivered when…	02 August 2022	Rated 5 out of 5 stars	The wine selection was delivered when they said it would be.  I have not yet tasted any of the wines yet.
firstleaf	US	You should offer free shipping like…	01 February 2023	Rated 2 out of 5 stars	You should offer free shipping like most other clubs
firstleaf	US	So far I have been pleased with…	01 August 2022	Rated 5 out of 5 stars	So far I have been pleased with everything about Firstleaf.  Not sure what improvements can be made.
firstleaf	US	Really pleased with the high quality of…	12 April 2023	Rated 5 out of 5 stars	Really pleased with the high quality of the wines received.
firstleaf	US	I’ve always been impressed with the…	31 July 2022	Rated 4 out of 5 stars	I’ve always been impressed with the knowledge and professionalism of the telephone representatives. They are a strong team and deserve acknowledgment.
firstleaf	US	Always timely with really good…	01 August 2022	Rated 5 out of 5 stars	Always timely with really good selections. Highly recommend.
firstleaf	US	First Leaf Experience	11 July 2023	Rated 5 out of 5 stars	T First Leaf representative with whom I spoke was courteous, informative and professional.
firstleaf	US	I was not able to select my choice of…	17 January 2023	Rated 2 out of 5 stars	I was not able to select my choice of wines. In the future, I would like all 6 bottles to be the french bourdeux wines, please.
firstleaf	US	The wines you send me are outstanding	03 May 2023	Rated 5 out of 5 stars	
firstleaf	US	arrival was on time  contain all my…	08 December 2022	Rated 5 out of 5 stars	arrival was on time  contain all my choices  priced right
firstleaf	US	Very bad service	05 April 2023	Rated 1 out of 5 stars	Very bad service , Can’t get their job done as their promised , I was order a case at March 17 to my friends house as birthday’s surprise, the order as delayed and delayed many time , I had called and e mailed  the customer service they said they will cal FedEx and deliver the order , and THE ORDER NEVER DELIVERED ,  they even charge me $25 dollars when I requested  a refund ,  why they charged me $25 they cannot provide the service and I don’t even do any wrong , plus I missed giving my friend birthday surprise ,    Terrible experienced  , NO KIDDING !!!!!!
firstleaf	US	I would like more buttery	01 August 2022	Rated 4 out of 5 stars	I would like more buttery, oakey Chardonnays vs. other whites and Cabs for the 2 reds. Thank you
firstleaf	US	Quality has declined	06 April 2023	Rated 3 out of 5 stars	The reds are not good. I used to like the wines but lately the quality has not been up to par!  I may cancel .
firstleaf	US	Did not like the Generala Paixao Vino…	02 August 2022	Rated 3 out of 5 stars	Did not like the Generala Paixao Vino Blanco from Portugal. Please no more of that!
firstleaf	US	Good wine just need to connect to make…	02 August 2022	Rated 4 out of 5 stars	Good wine just need to connect to make better choice for my taste
firstleaf	US	wino	24 October 2022	Rated 5 out of 5 stars	They are packed well and enjoy drinking them as soon as I can
firstleaf	US	All of my experiences with Firstleaf have been excellent!	02 August 2022	Rated 5 out of 5 stars	All of my experiences with Firstleaf have been excellent! Good customer service, excellent shipment, and beautiful educational wine cards.
firstleaf	US	Great Wine-Club!	01 August 2022	Rated 5 out of 5 stars	Great wine variety, prices and customer service!
firstleaf	US	When I find a wine I really love	31 July 2022	Rated 4 out of 5 stars	When I find a wine I really love, it’s sold out or no longer available.
firstleaf	US	Wonderful picks of various wines and…	31 July 2022	Rated 5 out of 5 stars	Wonderful picks of various wines and regions!
firstleaf	US	The wine selections allow me to…	26 March 2023	Rated 4 out of 5 stars	The wine selections allow me to experience many different wines at reasonable prices.
firstleaf	US	I truly love the wines I am getting	31 January 2023	Rated 4 out of 5 stars	I truly love the wines I am getting. I love how you can rate the wines and get a discount.
firstleaf	US	Quality of the wine selection.	27 April 2023	Rated 5 out of 5 stars	
firstleaf	US	I have gotten to try some wines I would…	21 December 2022	Rated 5 out of 5 stars	I have gotten to try some wines I would have never been able to try. All have been great. Thanks
firstleaf	US	Great service	10 May 2023	Rated 5 out of 5 stars	Great service. Very nice selection. I appreciate the communication a lot!Delivery is perfect!
firstleaf	US	Variety of some club selects can be…repetitive	31 July 2022	Rated 4 out of 5 stars	Variety of some club selects can be repetitive
firstleaf	US	Received wine exactly when promised	23 February 2023	Rated 4 out of 5 stars	
firstleaf	US	Delivered ontime and frozen solid.	19 January 2023	Rated 5 out of 5 stars	
firstleaf	US	The prices have increased tremendously.	16 February 2023	Rated 2 out of 5 stars	
firstleaf	US	Great wines	18 March 2023	Rated 5 out of 5 stars	Great wines, great service and flexibility
firstleaf	US	Reorder is easy and efficient	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	Great wine. Greater service	18 May 2023	Rated 5 out of 5 stars	Great wines and great service, AND great prices!!!
firstleaf	US	Great wine.Great service with reps on…	10 November 2022	Rated 4 out of 5 stars	Great wine.Great service with reps on the phone
firstleaf	US	A large variety and pretty good prices	19 January 2023	Rated 5 out of 5 stars	
firstleaf	US	Ahh love it	09 February 2023	Rated 5 out of 5 stars	I enjoy allYour wines so far
firstleaf	US	The website is easy to use.	28 July 2022	Rated 5 out of 5 stars	
firstleaf	US	More variety of wines	04 May 2023	Rated 3 out of 5 stars	
firstleaf	US	Easy and reliable	23 August 2022	Rated 5 out of 5 stars	
firstleaf	US	Great wine	07 March 2023	Rated 5 out of 5 stars	Great wine. Great price. Great service.
firstleaf	US	Enjoyed my most recent delivery	01 August 2022	Rated 5 out of 5 stars	
firstleaf	US	Every wine has been spot on!	27 March 2023	Rated 5 out of 5 stars	
firstleaf	US	Personal wine concierge anticipating my…	06 May 2023	Rated 5 out of 5 stars	Personal wine concierge anticipating my needs.
firstleaf	US	Good Wines	02 August 2022	Rated 4 out of 5 stars	I am pleased thus far with the wines
firstleaf	US	Dependable	29 April 2023	Rated 5 out of 5 stars	Dependable, courteous, excellent products.
firstleaf	US	Very satisfying experience with Erin	26 September 2022	Rated 5 out of 5 stars	
firstleaf	US	Love the wines.	10 May 2023	Rated 5 out of 5 stars	
firstleaf	US	Shipments consistently late	01 August 2022	Rated 1 out of 5 stars	
firstleaf	US	My experience with Firstleaf	31 July 2022	Rated 5 out of 5 stars	My experience with Firstleaf has had its ups and downs, from shipping the wrong wine to losing the shipment (more the carriers fault than Firstleaf), but they have always come through with customer service and made things right.   I highly recommend First leaf to family and friends
firstleaf	US	Recommendations are always spot on and…	31 July 2022	Rated 5 out of 5 stars	Recommendations are always spot on and a wide variety of wines to choose from.
firstleaf	US	I really enjoy getting the cases of…	31 July 2022	Rated 5 out of 5 stars	I really enjoy getting the cases of wine delivered to my home. I don't have to guess at the store if it will be a good bottle for a decent price. I know the ones that are delivered will be. If I start to get too many I can always adjust the order dates. If I need more I can just log in and make a purchase. I also like when they have the specials for specific cases to add on. I should do a better job of reviewing which ones I love but I haven't really had many I didn't like. I always recommend this wine club to my friends. It's a good deal and a great way to try bottles you can't find in a small town.
firstleaf	US	Love the club	31 July 2022	Rated 5 out of 5 stars	Love the club. There is adequate communication to allow changes to the shipment, a good website to rate the wines and an excellent variety of wines to taste and enjoy.
firstleaf	US	Excellent customer service support and…	31 July 2022	Rated 5 out of 5 stars	Excellent customer service support and quality of wines is amazing
firstleaf	US	I look forward to each box of wine	31 July 2022	Rated 4 out of 5 stars	I look forward to each box of wine and learning about wines from around the world.
firstleaf	US	Best quality. Excellent service.	31 July 2022	Rated 5 out of 5 stars	I can't even remember how many years I've had a Firstleaf subscription, but I have never been disappointed with their selections!
firstleaf	US	Please send us better wine	31 July 2022	Rated 1 out of 5 stars	Please send us better wine, we prefer red wine. Otherwise, we’ll stop buying wine from you. Thanks
firstleaf	US	I gave it 3 stars only bc the swap out…	31 July 2022	Rated 3 out of 5 stars	I gave it 3 stars only bc the swap out process was a little frustrating.  having a drop down of what you can swap with would be so much easier.
firstleaf	US	The nose knows!	31 July 2022	Rated 5 out of 5 stars	I receive 12 bottles per month. I enjoy the different wines from different countries. Every  so often I find a wine that is especially good. In the past, I enjoyed the wine and forgot about it. I have since realized that this was stupid. I know keep a list of these special wines so I can order them again.
firstleaf	US	Love the club!	31 July 2022	Rated 4 out of 5 stars	I’ve always had a great experience with Firstleaf. The wines have been wonderful!  My only wish is that you would develop an app (easier than a website) and a better way of grading the wines (instead of just a thumbs up/thumbs down).  Even if it was 1-5 stars were you could differentiate between a good and excellent bottle
firstleaf	US	I love everything about the club	31 July 2022	Rated 5 out of 5 stars	I love everything about the club. I get to try new wines that have good, accurate profile descriptions. The product is packaged well and always shows on time. One thing I might suggest, is you roll some organic and low sugar options into your line up. Thanks for everything, Firstleaf is killing it!
firstleaf	US	Happy customer	31 July 2022	Rated 4 out of 5 stars	The delivery process is great, consistent and I love the notifications. I always know when the wine is coming. The international wines are better than the domestic wines on the whole. Just started getting whites. There was a Spanish white wine sent last month that was outstanding!!Keep up the good work😊
firstleaf	US	I like getting my box of wines	31 July 2022	Rated 5 out of 5 stars	I like getting my box of wines.  I like that they choose for me since I don’t know much about wines - it’s fun when I get my box of wines!
firstleaf	US	More ones I liked	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	I would like more Merlot	31 July 2022	Rated 4 out of 5 stars	I would like more Merlot.  Hard to select.  Fed Ex has a problem delivering here.  It's not the real FedEx it's a contract company.  They say they will be here before noon, and ddidn't show up til 530pm.
firstleaf	US	I like the way I  can review the…	31 July 2022	Rated 4 out of 5 stars	I like the way I  can review the selections and make changes on my order
firstleaf	US	I really enjoy receiving the wines from…	31 July 2022	Rated 4 out of 5 stars	I really enjoy receiving the wines from all over the world; however, I think there should be an easier way to purchase the wines that have been noted or rated exceptional by the customer.  From my experience, there is no easy way to go back and find the wines that I loved and would want to purchase again.  Another thought is First Leaf should give us a choice to receive a monthly credit if we are for example on monthly shipments and we don’t necessarily want a shipment for various reasons, like maybe I’m already stocked or maybe I’m on vacation or maybe I want to save up for a special occasion.  In summary, i am pretty pleased with the wines.
firstleaf	US	Very good wines matching my preferences	31 July 2022	Rated 4 out of 5 stars	
firstleaf	US	Great wines and great prices	31 July 2022	Rated 4 out of 5 stars	Great wines and great prices. I wish there was more flexibility with selecting wines.
firstleaf	US	Customized order	31 July 2022	Rated 5 out of 5 stars	Great help over the phone to customize my order. Took time to listen to me. I never felt rushed. Made me feel as if my order was important to the company !!!
firstleaf	US	Great wine selection	31 July 2022	Rated 5 out of 5 stars	Great wine selection. Easy to switch bottles if want to try another variety. Love the information cards that accompany the bottles.
firstleaf	US	Enjoy the wine at a great price and…	31 July 2022	Rated 5 out of 5 stars	Enjoy the wine at a great price and enjoy the review.
firstleaf	US	I was able to make last minute changes…	31 July 2022	Rated 5 out of 5 stars	I was able to make last minute changes quickly, easily, & had excellent help picking out some different bottles.
firstleaf	US	Why ask?	31 July 2022	Rated 3 out of 5 stars	If you choose and swap wines you may not get what you choose. If you check what is going to be shipped, you may get something else. Bottles I did not review do not appear in “to be reviewed.”  I don’t think they really care what you want.
firstleaf	US	Great service	31 July 2022	Rated 5 out of 5 stars	The service rep was professional and readily changed my shipping vendor.
firstleaf	US	Very good club	31 July 2022	Rated 4 out of 5 stars	Very good club. Received a lot of repeat wines. Wished had more sparkling wine.
firstleaf	US	I love these wines	31 July 2022	Rated 5 out of 5 stars	I love these wines. Never disappointed.
firstleaf	US	Nice Operation	31 July 2022	Rated 5 out of 5 stars	You guys are great.  Most of the wines are great.  Wine shows up as expected. She's happy, I'm happy.
firstleaf	US	I belong to several wine clubs	31 July 2022	Rated 3 out of 5 stars	I belong to several wine clubs, this one is more expensive then the others nut I don’t find them to be better for the extra money.  I was disappointed that a cheese board was offered with a case purchase, but it wasn’t included in every case only a mixed case including reds, roses and champagne.  I can only drink the dry whites due to heartburn.
firstleaf	US	Excellent Service and good Wines	31 July 2022	Rated 5 out of 5 stars	I have been a member of First Leaf for a year and a half now. I originally joined as a gift for my husband and planned to stop after a year. We have enjoyed the wines and the service so much we have continued. We only had one issue with delivery and it was a Fed Ex issue which they solved quickly. Making changes, getting advice, ordering extra wines has all been so easy. Keep up the good service.
firstleaf	US	I thought I was getting 12 bottles.	31 July 2022	Rated 3 out of 5 stars	
firstleaf	US	Love Firstleaf wines and their…	31 July 2022	Rated 5 out of 5 stars	Love Firstleaf wines and their excellent service!!
firstleaf	US	I love this club	31 July 2022	Rated 5 out of 5 stars	I love this club! It let's me try so many wines when I don't have the time to go to wineries.
firstleaf	US	I got 12 bottles of international wine…	31 July 2022	Rated 5 out of 5 stars	I got 12 bottles of international wine delivered to my house. You can’t get anything from out local stores that can compare to the quality of wine that was delivered right to my door. Keep up the great work.
firstleaf	US	Excellent wines	31 July 2022	Rated 5 out of 5 stars	Excellent wines, delivered on time and as expected
firstleaf	US	Great wine testing directly to your…	31 July 2022	Rated 5 out of 5 stars	Great wine testing directly to your home. I get it once a month and I love trying new wines and learning new things about wine such as flavors, odors, taste, origins, etc. Good price and directly delivered to your door step. You can also vote online the wines that you like and don’t like.
firstleaf	US	Nice wines	31 July 2022	Rated 4 out of 5 stars	My general impression is that the wines have been “interesting” and enjoyable… I have had wines I might not have selected from countries that I do not have access to and was continually pleasantly surprised… I feel the pricing is fair and customer service, when I have needed to contact them, is excellent… Shipping has been less that predictable and mildly complicated because of the need to sign for the shipment without a clear sense of delivery time… I remain a member because of the positives and work through the negatives…
firstleaf	US	My husband and I have two different…	31 July 2022	Rated 5 out of 5 stars	My husband and I have two different wine clubs. Mine being Firstleaf. The wines delivery within a week of each other but my wines I get from Firstleaf are the first ones we drink. He won’t admit it but Firstleaf is definitely the better wines. Simply put delicious 😋
firstleaf	US	Awesome club!!	31 July 2022	Rated 5 out of 5 stars	I can’t say enough positive things about the wine selection or the club experience- join!!
firstleaf	US	I enjoy receiving my monthly wine…	31 July 2022	Rated 5 out of 5 stars	I enjoy receiving my monthly wine selections.  It’s my monthly present to myself.
firstleaf	US	Access wine from all over the world	31 July 2022	Rated 5 out of 5 stars	Access wine from all over the world. Great feedback and customer service. Excellent.
firstleaf	US	Fantastic customer service!	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	I enjoy the service provided by…	31 July 2022	Rated 3 out of 5 stars	I enjoy the service provided by FirstLeaf - my biggest problem is the shipping/receiving of orders.  I live in an apartment and receiving FedEx orders that require signature has been my biggest problem.  It definitely detracts from the overall experience.  I think FirstLeaf does a good job of providing many different wines to suite customer tastes and a great job with customer service.  I suspect shipping/receiving is the biggest complaint with all mail order wine services…perhaps I’ve gotten too used to the speed and efficiency of Amazon Prime…
firstleaf	US	High quality wines                             from…	31 July 2022	Rated 5 out of 5 stars	Consistently high quality wines from all parts of the wine world -- both 'Old' and 'New ' worlds.  Perfectassortments for adventurous drinkers like my wife and me.  Thank you, and keep them coming,  We will beinterested to taste your new Greek finds, as we oncelived/worked in that country.
firstleaf	US	The rating system is too black and…	31 July 2022	Rated 4 out of 5 stars	The rating system is too black and white. You either like the wine or you don’t, which really doesn’t allow for a fair assessment. Some of the wines are just ok or acceptable, though we wouldn’t go out of our way to buy; some are better; and are definitely not to be repeated
firstleaf	US	Nice wine selection	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	Enjoy First Leaf	31 July 2022	Rated 5 out of 5 stars	I enjoy this service. Our last order was great!
firstleaf	US	First Leaf is first rate. …	31 July 2022	Rated 5 out of 5 stars	I have belonged to other wine companies in the past. First Leaf is by far the absolute best. I can honestly say I have never received a wine that I did not like.
firstleaf	US	I haven’t talked with anyone	31 July 2022	Rated 5 out of 5 stars	I haven’t talked with anyone. The experience with the wine we drink is excellent. We really enjoy the Grenache wines and also would like Bordeaux added to our shipments.
firstleaf	US	I am not happy that you send a lot of…	31 July 2022	Rated 3 out of 5 stars	I am not happy that you send a lot of duplicates with my monthly or special purchases.   It would be nice if when I choose the wines myself I could choose more than 12 of these.  Maybe 36 or 48 of what I like.   It would seem you dent have the large variety of wines you say you do When I go to the different reds there are not a lot of choices.  I have enjoyed all of the wines I received but there are too many duplicates Again when I go back to choose a group of wines I am limited to 12 bottles.    I do like there is no delivery fee on these
firstleaf	US	Easy	31 July 2022	Rated 5 out of 5 stars	Easy. Great selection. Can’t go wrong
firstleaf	US	Swap a wine doesn’t work	31 July 2022	Rated 2 out of 5 stars	When I swap a wine out of my order, the wine I just swapped out returns the next time I do a swap. This is so irritating!
firstleaf	US	Great Experience	31 July 2022	Rated 5 out of 5 stars	Since I've joined the Firstleaf club I have really enjoyed it. A great variety of wines. Reasonably priced.What I really like is that I get selections I may not usually choose if I'm out on my own wine shopping. So many great wines from all over the world and Firstleaf is the best choice to experience them all!!
firstleaf	US	It is difficult to receive one in…	31 July 2022	Rated 4 out of 5 stars	It is difficult to receive one in Oklahoma when it requires a signature. Although I am notified of the date of arrival, it varies and requires that I’ll be there all day. Also, I have found that is difficult to change the types of wine that I would like to receive
firstleaf	US	Wines are excellent	31 July 2022	Rated 5 out of 5 stars	Wines are excellent, service is great and value is remarkable. Highly recommend.
firstleaf	MX	Great wine selection and very good…	31 July 2022	Rated 5 out of 5 stars	Great wine selection and very good taste.
firstleaf	US	Great wines!	31 July 2022	Rated 5 out of 5 stars	First Leaf wines are delicious, always come on time and are according to what my tastes are.
firstleaf	US	I am glad that Firstleaf entered my life	31 July 2022	Rated 4 out of 5 stars	My sense is that Firstleaf as a company endeavors to make club purchasing and membership as pleasurable and rewarding as possible.  The functioning of the algorithm is a bit of a mystery. The concierges (Lindsay et al) have been kind and helpful. My only disappointments have been that sometimes a favorite label will be out of stock when I want to buy extra; and there have been occasional last-mile home delivery issues (the same could be said of any mail order company). Overall I am glad that Firstleaf entered my life.
firstleaf	US	Possible to refuse a wine?	31 July 2022	Rated 4 out of 5 stars	I’d like to place on my account; “Send no wines from South Africa”The SAfrican wines are simply not agreeable with my palate.
firstleaf	US	Long time member	31 July 2022	Rated 5 out of 5 stars	I have been a First Leaf for a number of years. I love it. I’m never disappointed in the wine I receive. I never rate the wines because  I always like what they send me!
firstleaf	US	set of 6 wines are of excellent quality.	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	I love getting to taste wines from…	31 July 2022	Rated 5 out of 5 stars	I love getting to taste wines from different regions. It gives me an opportunity to see what wets my palate and tickles my taste buds. So far Bordeaux has been my favorite. It is a good value for the  price and I have enjoyed the experiences of learning about various wines.
firstleaf	US	Great customer service	31 July 2022	Rated 5 out of 5 stars	Last shipment had a cracked bottle with no evidence of damage to the shipping box itself.  Customer service was prompt, courteous and impressive.
firstleaf	US	Truly enjoy First Leaf	31 July 2022	Rated 5 out of 5 stars	Truly enjoy First Leaf. I feel like I am learning more and more about wine and my tastes. The info cards are great and help us to try new wines and find great ones.
firstleaf	US	We love Firstleaf	31 July 2022	Rated 5 out of 5 stars	We love Firstleaf. The quality of wines are perfect. Such a great savings and can have a bit of choices. The best membership wine place and I’m pretty sure we’ve used them all.
firstleaf	US	Great wines and great selections	31 July 2022	Rated 5 out of 5 stars	Wines offered are usually a great value and taste great.  The ability to postpone your club order is also nice.
firstleaf	US	We’ve been part of the first leaf club…	31 July 2022	Rated 5 out of 5 stars	We’ve been part of the first leaf club for almost a year now. My wife and I enjoy sharing a bottle of wine 2 or 3 times a week. We can honestly say we’ve enjoyed every bottle that’s been chosen for us. It’s been enjoyable to throw our taste experience back and forth about what we taste and which foods a bottle would be best paired with. We do choose more white wines in the summertime and we’ll go back to more reds in fall and winter. We also like the specials that are sent out periodically and have purchased a couple of these as well as our normal order. We were a little skeptical at first, but we’re all in now. We look forward every month to see what gets sent. We’re happy we joined the club.
firstleaf	US	I am overall quite satisfied with…	31 July 2022	Rated 5 out of 5 stars	I am overall quite satisfied with Firstleaf. The only thing I would change is that you often provide really excellent wines for just a short time, and then that wine is no longer available. Plus, the club orders inevitably include new wines that I might not care for. I'd like more reliability and stability in the wine selections.
firstleaf	US	Got what I ordered and on time	31 July 2022	Rated 5 out of 5 stars	Got what I ordered and on time. Excellent service.
firstleaf	US	I’ve had only one experience where wine…	31 July 2022	Rated 5 out of 5 stars	I’ve had only one experience where wine was lost in transit. You kindly sent a new order
firstleaf	US	This order never got to me	31 July 2022	Rated 1 out of 5 stars	This order never got to me. It was sent back to Firstleaf Wine.
firstleaf	US	Exploring the world one bottle at a time	31 July 2022	Rated 5 out of 5 stars	Firstleaf has been a fun and enjoyable way to experience wines from around the world.
firstleaf	US	I am satisfied with selections but next…	31 July 2022	Rated 5 out of 5 stars	I am satisfied with selections but next shipment I would like a Pinot Gregio and a Chardonnay.
firstleaf	US	Expensive service	31 July 2022	Rated 4 out of 5 stars	Wines are good quality, however I find the service expensive
firstleaf	US	Quality wines	31 July 2022	Rated 5 out of 5 stars	Quality wines, good prices.
firstleaf	US	This is a great service with a few…	31 July 2022	Rated 3 out of 5 stars	This is a great service with a few frustrating limitations. One, by rating our wines, we get wines that we generally like but no longer see variety in the selections -- we are very much stuck in a self-reinforcing rut!  Also, we would love to buy more of bottles that we like but the website is so frustrating I have given up on this. I spend the time to thoughtfully fill my basket only to be told that the order can't be filled.  I can't figure out which of the wines are/are not available to correct the problem. The only way I have fixed this is to contact the company and ask someone to fix it which is a hassle.  So I buy extra wine elsewhere.
firstleaf	US	Like a variety of wines with different taste.	31 July 2022	Rated 5 out of 5 stars	We have enjoyed the different wines. Enjoy the reds compared to white but something different is good.
firstleaf	US	I ordered a case based on the summer…	31 July 2022	Rated 4 out of 5 stars	I ordered a case based on the summer sale price. I wasn’t able to get some of the wines I ordered and didn’t get the sale price. However the wines, so far, have all been very good.  The ones I wanted would have been better, though.
firstleaf	US	Wonderful Wine Club	31 July 2022	Rated 5 out of 5 stars	I love how my box of wine comes routinely. Great varieties that take me to many different wineries.
firstleaf	US	Our last two boxes had the wrong cards	31 July 2022	Rated 3 out of 5 stars	Our last two boxes had the wrong cards.  The corks don’t have logos.  Seem like a 2nd rate wine when corks aren’t logod. Otherwise good.
firstleaf	US	I love the international selection’s	31 July 2022	Rated 5 out of 5 stars	
firstleaf	US	Great to have Amanda back	29 July 2022	Rated 5 out of 5 stars	Great to have Amanda back, just love our conversations about wines!I have one criticism that I ran across with the previous order. I was attempting to swap out a sweet wine for a dry but the only options were coming up in the sweet category. Amanda straightened it out for me but I felt I should have been able to access other wines when swapping. Very insignificant query when the overall Firstleaf experience is 5 Stars, top rated with me!
firstleaf	US	Ordered trial box - Failure in Communication	28 July 2022	Rated 1 out of 5 stars	"Ordered trial box.  Waited 3 weeks for my box to be delivered.  Finally called to see where my order was and it wasn't until then, that they informed me that it was broken in transit.  No one bothered to communicate that to me proactively while I waited patiently and loyally to give company a chance.  Upon communication. Eunice the customer service representative was very apologetic, agreed to refund me, and even replace my box for my inconvenience. I confirmed my address with her, but then this Ella J. Denied a shipment of a new box at no charge and proceeded to tell me to wait for my ""next shipment"" of wine that I wouldnt get to choose and double the cost of introductory price. I sent screenshots of the previous reps satisfactory resolution to Ella J. She said she would move the date back for next shipment but would not make up for lack of communication from FirstLeaf on my delivery, adhere to previous reps satisfactory agreement with me, and did not give the list of my wine I originally wanted and was still going to charge me for them after all this back and forth and waiting being said and done.  I would not recommend this company's customer service if anything doesn't go perfect.  They will not help you."
firstleaf	US	Firstleaf is the best wine club ever	27 July 2022	Rated 5 out of 5 stars	Firstleaf is the best wine club ever! Best customer service, best information, best group on a Facebook page, and the wines are beyond wonderful! I’m able to enjoy delicious wines at a much lower cost and have them delivered right to my door. What could be better than that!
firstleaf	US	Thanks for your service	27 July 2022	Rated 5 out of 5 stars	I am a disabled senior and want to let any nay sayers know there is not one thing negative that I can say against this company and ALL of their  products and service. Thank you Firstleaf Wine!
firstleaf	US	I love Firstleaf and I especially love…	26 July 2022	Rated 5 out of 5 stars	I love Firstleaf and I especially love Erin who keeps me in the loop regarding what wine to serve and when.  I have already started referring my friends.
firstleaf	US	Customer service is always very helpful.	22 July 2022	Rated 5 out of 5 stars	
firstleaf	US	I love this wine club	22 July 2022	Rated 5 out of 5 stars	I love this wine club. So far, they have all been very tasty. It’s fun trying new wines.
firstleaf	US	Firstleaf is a wonderful wine club	21 July 2022	Rated 5 out of 5 stars	We are so enjoying the benefits of firstleaf wine club and always look forward to our next order.  They have so much to choose from and always have something new.  Although it is very nice to order a wine from a previous order that was so much enjoyed.  All of the customer service representatives are always eager to help place an order if needed and are very intelligent to the wines that firstleaf offer.  We have tried another wine club but it did not compare to the variety and service offered.  Thank you so much firstleaf for taking care of your customers.
firstleaf	US	Very wonderful the only thing I would…	21 July 2022	Rated 5 out of 5 stars	Very wonderful the only thing I would like my order of 12 wines to be 12 different wines.
firstleaf	US	Tasting my way through many regions!	21 July 2022	Rated 5 out of 5 stars	I am very pleased with the care and attention that each box gives me. I feel better tasting my way through many regions. I have learned a lot and excited  to keep learning. I still pick up a bottle or two when I’m at the grocery store but honestly First Leaf is my FIRST choice! Cheers
firstleaf	US	Love my wine deliveries!	21 July 2022	Rated 5 out of 5 stars	I love receiving wine in the mail. They know what I like! An dI get to try new wines I would never think of buying. It's a great way to expand the palate. They also make it easy to swap out any bottles they plan to send if you don't think you'd like them (e.g. I'm not a Merlot fan, so I always swap those online pre-shipment). It's fun and easy!
