site	location	review_title	review_date_original	review_rating	review_text
winedirect	GB	I buy a lot of wine from many suppliers…	16 February 2023	Rated 1 out of 5 stars	I buy a lot of wine from many suppliers for my business and Wine Direct Sussex is the only one I've encountered in nearly 20 years which has not followed through on an order placed six months ago and I can't get hold of anyone to discuss the problem. It's like they don't exist.  Luckily it was 'only' about £250 lost. This company is a scam, do not take the risk of buying wine from them, there are plenty of other retailers you can go to.
winedirect	GB	Do not buy from these - they're either crooks or incompetent and neither is acceptable when there's so many good choices	21 July 2023	Rated 1 out of 5 stars	Do not buy from - a big con. No wine, no correspondence and owed £175!!!Gone to Trading Standards (CAB) and now just sent a letter re: breach of Consumer Rights Act 2015 and am also challenging my payment via PayPal.  Not happy
winedirect	GB	Great service and really helpful	21 January 2020	Rated 5 out of 5 stars	Great service and really helpful. The lady that called me was very helpful and friendly and couldn't have been more accommodating.
winedirect	GB	Good service great prices	20 June 2019	Rated 5 out of 5 stars	I never had any dealings with the previous owners of the business , so cannot comment on previous issues, but have had prior dealings with the new owners before they took over.Glad to say the service and range of wines has been retained so I am glad to continue my relationship with the new owners and will definitely be using them again
winedirect	GB	10 weeks later and no wine & no reply to emails	28 July 2023	Rated 1 out of 5 stars	Update: raised a dispute with PayPal and they have refunded us in excess of £200 for the order that wasn't honoured.   I placed an order in mid May, well surprise surprise, it still hasnt been delivered and nor has the company bothered to send any updates nor respond to emails.  As others have said - AVOID.  I wish I had seen these reviews before I  placed my order
winedirect	GB	Excellent	13 May 2019	Rated 5 out of 5 stars	Placed an order on the 8th May for a birthday gift, Wine received Friday 10th May, packaged well , courier left where stated, excellent service would definitely use again.
winedirect	GB	Let down	19 July 2023	Rated 1 out of 5 stars	Much like all the recent reviews below, I have had the exact same experience. My mother placed an order 26th May for the wine to arrive on my birthday, after many calls I kept being reassured by a friendly lady that was a matter of days away they were just awaiting customs clearance on one bottle. Needless to say I'm still waiting and now my emails bounce back and the office is closed for refurbishment.Hopefully they arrive before Christmas, or at least my next birthday!
winedirect	GB	Simply one of the best wine companies…	14 March 2021	Rated 5 out of 5 stars	Simply one of the best wine companies in the world. Superb products, competitive prices and outstanding service.
winedirect	GB	Unable to obtain delivery date/update	24 July 2023	Rated 1 out of 5 stars	I have just seen the reviews after trying to chase my order - money has been taken but I cannot speak to anyone (left a message) and emails have bounced back. Hopefully Wine Direct will read this and respond … (order ending 997!).  Will not be ordering again, safe to say!
winedirect	PT	Has changed! A LOT!!!!!!	27 September 2019	Rated 5 out of 5 stars	As many others here, I dealt with the previous owners (I did receive my order then, but after way too much time and with very poor communication) and I have to say these new ones have NOTHING to do with that level of service.I'm not an easy customer when it comes to wine. I don't want vintage nor wine changes! I research thoroughly wine by wine, vintage by vintage before buying. That being said I've ordered a mixed case from them and asked (long shot) if they didn't have a superior reference from Errazuriz state (which they had some other references).They searched, bought it and then sold it to me for a very (VERY!!!) good price. We are talking about a wine that is really hard to find and they found me 6 bottles of it underpriced!Ended up buying 18 bottles of wine. Already opened 3 and all were in good condition.Had some problems with the delivery. Chronopost broke a bottle somewhere along the way and as any other carrier their customer service is...0! Had to again get in contact with winedirect whom again solved the problem. Wine went back to them and sent through other carrier (TNT) which was average service.Never during all the time that the order took I felt like they didn't care. Always got response for the emails on time. The only thing I would advise is (since everything is much better) to change the website which is a bit dated.But as long as the price/quality ratio mantains these standards I'm more than happy to buy from them.
winedirect	GB	Always excellent service	08 March 2021	Rated 5 out of 5 stars	Always excellent service, great wines and competitive pricing. Have been using Wine Direct for years and cant recommend them more!
winedirect	CA	The site is a total scam	18 March 2023	Rated 1 out of 5 stars	The site is a total scam. They don't have the wine.Look at the real 1 star reviews. Don't be fooled by the other fake reviews. DO NOT USE THIS SITE.As per the reply, I did get a refund but only after I got American Express involved. ALL of my prior communications had been ignored.
winedirect	GB	Avoid like the plague	18 July 2023	Rated 1 out of 5 stars	Placed an order 2 months ago. Called to complain after a month, and received reassurances that the order would be with me within a week, that the delivery charge would be credited and they would add another bottle to say sorry. Two months on, nothing has happened, and when called (several times), I could not get through. Sent emails but received no answers. Had to report them to my credit card company to get a refund.Stay away, avoid like the plague.
winedirect	GB	Do not buy from this company	17 August 2023	Rated 1 out of 5 stars	Do not buy from this company! I so wish I had read the reviews before I bought. Taken my money but no goods received after 3 weeks. No communication from them. They dont answer the phone and dont reply to emails. They are either totally incompetent or crooks
winedirect	GB	Great service good wines	26 May 2019	Rated 5 out of 5 stars	Great service ,delivered on time for our anniversary very helpfull advice on which wines would be good accompaniments to the food we were serving to our guests,all our guests really enjoyed the wines suggested ,Will be using this company again  For our new years party order
winedirect	GB	Scam website, do not order	19 July 2023	Rated 1 out of 5 stars	Made an order on the 5th July for my husbands 50th birthday.  Order has not progressed past 'pending', emailed to ask where the order is and the sales reply email gets an auto bounce back as the address cannot be found.  I believe this company are a scam and I wish that I had read the reviews here before I ordered from them.
winedirect	FR	Very efficient.	10 January 2020	Rated 5 out of 5 stars	Very efficient. Pleasure to deal with. Telephoned to enquire about alternative vintage ( we live in France.) Excellent.
winedirect	GB	We ordered a couple of boxes of wine…	22 June 2023	Rated 5 out of 5 stars	We ordered a couple of boxes of wine recently and had a great experience, we were concerned with the previous comments but saw that the company had been taken over recently so we gave them the benefit of the doubt and glad we did, a great service from Helen and James and the team, order was delivered quickly and communication was brilliant, would highly recommend
winedirect	GB	I can’t praise this company enough	27 July 2020	Rated 5 out of 5 stars	I can’t praise this company enough . Fantastic wines at great prices and exceptional customer service .
winedirect	GB	Ordered primitivo 3 bottles of about 2…	01 May 2023	Rated 1 out of 5 stars	Ordered primitivo 3 bottles of about 2 months ago and still not recieved it!Kept being told ( when they get round to replying) that the wine is held up at border.Really disapointed with this company's performance...ive just read above that the company is under new management...hope they can sort out this mess?!!
winedirect	GB	Avoid like the plague	15 July 2023	Rated 1 out of 5 stars	Having used this company before and had good service, I now unfortunately think this is/has become a scam. I ordered a case of wine on 23rd May for a birthday in July - contacted them at the end of June and was reassured it would be with me within days due to import difficulties. Having chased them again the office is now closed for 10 days and the email addresses for Sales and Support bounce back - this all smacks of a scam and I'm left with no alternative but to contact my bank to chase down the funds.  I would urge anyone to avoid ordering from this company.
winedirect	GB	DO NOT BUY	18 May 2023	Rated 1 out of 5 stars	DO NOT BUYFrom this company or winedirect.co.uk - the same business - they will repeatedly lie about status of wine and promise refund when it doesn’t arrive and then ignore you.  I have now taken legal action for money back.
winedirect	US	Avoid at all costs	26 July 2023	Rated 1 out of 5 stars	I placed and paid for an order of 18 bottles of wine. After two weeks of hearing absolutely nothing, I rang to enquire what was going on. The gentleman said he had 5 bottles in, would I like them for the weekend (it was a Tuesday). The 5 bottles arrived on the Monday. Four weeks later, having still had absolutely zero communication from the company about the order status, I rang again and the lady gave me a story about new ownership, that they had 10 of the remaining bottles and were waiting for the other 3 which were guaranteed to be in in 3 days' time. A further two weeks later, still hearing nothing - no offer of the bottles they had in stock, no apology, no update of any sort - I rang yet again but to request cancellation and refund. A somewhat bothered lady , Helen, was nonplussed about the situation and simply assured me the refund would be processed. I only wish I had looked them up on here before being wooed by their clearly nonexistent wine selection.
winedirect	GB	Good service and quick delivery	06 May 2020	Rated 5 out of 5 stars	Good service and quick delivery given everything going on. I'll definitely use again.
winedirect	GB	Partial Order	18 July 2023	Rated 1 out of 5 stars	Like several others who have reviewed Wine Direct, I have received half of my order (though I was not told it was only a partial order until after it had arrived). Since then, nothing. I have emailed them twice: no reply to the first email, and the second one has bounced.
winedirect	GB	Scammers	15 June 2023	Rated 1 out of 5 stars	Ordered 4 bottles of wine 3 months ago. Emailed 3 times and left 2 voice mails. Absolutely mental that a company like this exists and is continuing to trade and get away with this negligence. Trading standards will be notified on Friday if there is no reply.
winedirect	GB	AVOID- if only I'd checked Trustpilot	19 June 2023	Rated 1 out of 5 stars	Same story as below- not responding to emails and no wine delivered.I'll be contacting Justerini and Brooks too as they will be suffering brand damage by association with these scam artists.I'll have to make a chargeback on the debit card
winedirect	GB	Well done Wine Direct (Sussex) Ltd!	18 May 2019	Rated 5 out of 5 stars	My order was delivered to my door in record time and the wine is excellent! Thank you so much to the new owners. We'll be back for more!
winedirect	GB	Giving one star as there is no option…	20 July 2023	Rated 1 out of 5 stars	"Giving one star as there is no option to leave none. I also placed an order in late May in good time for an event in late July. No delivery despite me having chased them several times and been given definite dates for dispatch. I eventually spoke to a helpful lady who arranged for part of the order to be shipped and assured me that she would chase up the wine which was ""held up due to import issues"".  Having heard no more, I telphoned on Monday 17th July. There is a recorded message saying that the office & warehouse is closed for refurbishment and that they will open again on 24th July. No facility to leave a message. However, they are ""monitoring emails"" .  I have emailed every day this week, to every possible email address and each time my emails bounce back.  I now strongly suspect that this company has ceased trading and will take the issue up with my Credit Card issuer.  DO NOT ORDER from this company!"
winedirect	GB	Not to trusted when you need it for a special occasion	27 January 2021	Rated 2 out of 5 stars	They took the money for the order even that they didn’t had it in stock and never bothered to call or email me. If you want to buy for a special occasion they are not to be trust.
winedirect	GB	Third order received without…	30 September 2019	Rated 4 out of 5 stars	Third order received without issue.....good wine at good prices and communications much improved.
winedirect	GB	Don’t use this company. You have been warned.	23 August 2023	Rated 1 out of 5 stars	I gave them 1 Star because you can’t give them none. They probably deserve minus. Same issue as many others. Ordered wine, paid for it. Now can’t get hold of them by phone or email. Phone goes to answer machine. Did get through once and was told they can’t retrieve messages and are awaiting a delivery to clear customs. My wine would be with by last Monday. Ha! Don’t touch them with a barge pole. They are selling wine they don’t have and they lie to you.You have been warned. In hands of my credit card company. I see this as theft and will be taking any action I can. Buy wine from some body else.
winedirect	GB	Would buy from them again	21 June 2023	Rated 4 out of 5 stars	I don’t tend to leave reviews, and thought I would leave one as people seem to have had bad experiences, which I haven’t, my order was sent a couple of days late, but I expected this as I believe it was difficult to source, it arrived nicely packaged and I will give the company the benefit of the doubt and order with them in the future.
winedirect	GB	I have been using Wine Direct for a…	14 March 2021	Rated 5 out of 5 stars	I have been using Wine Direct for a good few years now and am consistently impressed by their excellent selection, easy ordering process and speedy delivery, clear and informative website, very competitive pricing, and the personal touch when it comes to customer service.  I couldn't recommend Wine Direct more highly.
winedirect	GB	Appalling company. Stolen my money and ran.	21 June 2023	Rated 1 out of 5 stars	"Usually I read trustpilot before buying from a new website but this time I didn't. I damn wish I had now.Waited a month for my order and just like every other customer on here, I haven't received it. The order has been ""pending"" for 4 weeks. Emailed this morning and a few hours later checked trust pilot, and surprise surprise, I'm not the only one to have this happen.It is absolutely criminal what this company has done. Stupidly I paid by debit card so I probably won't be seeing that money again, and quite frankly, a ""15% sorry discount"" from the people who have taken over the shambles of a company is not enough. Absolutely appalling."
winedirect	HK	Should they still be in business? Beware......	17 May 2023	Rated 1 out of 5 stars	I placed an order for Pnds 2500 and not received the goods. I requested a refund and they agreed but two months afrer the original transaction have not received anything. Not answering phone or replying to email.After posting this and contacting my credit card company I did get a call and they have made a full refund. But frankly all too much trouble. Other wine companies I use actually have a customer servive attitude that sorts out issues in hours (not weeks) and compensates appropriately.
winedirect	GB	Poor service	02 July 2023	Rated 1 out of 5 stars	Placed order on 2 July and still not received wine and no reply to e-mails. I would not have ordered from this company had I known the service was so poor. Tried to ring today with a message saying the warehouse is closed til 24 July so who knows when I’ll receive my order if at all.
winedirect	GB	Nearly 4 weeks to delivery a single…	08 July 2023	Rated 1 out of 5 stars	Nearly 4 weeks to delivery a single bottle of wine as a present. Needless to say the special date was missed. There is a very nice lady on the phone who I had to call 6 times as there were no updates. The wine was always coming in soon and would be delivered shortly. Why sell something you don’t have? The whole thing was long and frustrating and I wouldn’t repeat the experience by using this firm again.
winedirect	CA	This company don't deliver	07 May 2023	Rated 1 out of 5 stars	This company don't deliver. There is no communication with the customer. You order. They take your money straight away. Then nothing. Hard to chase up as it's mainly no response to calls or email. I had to get my bank to claim the money back.An alternative company delivered the same product the next day.
winedirect	GB	Over Two Weeks Later - Still No Update or Goods	04 June 2023	Rated 1 out of 5 stars	I placed an order on the 4th of June 2023. Aside from an acknowledgement email, plus another one two hours later on the same day telling me the order status had been changed to 'pending', I've received no other responses to my emails or phone calls for over two weeks now.The reason for my order was a special day that has now already happened.Very disappointed. Things seem to be getting worse with this company.However, I'm glad I made the purchase on my credit card as they were very helpful in providing me with a refund.I would always recommend people use a credit card for purchases but in this case use nothing at all and stay away from this company.
winedirect	GB	DO NOT BUY WINE FROM THIS COMPANY!	26 May 2023	Rated 1 out of 5 stars	Ordered wine that was offered on their website on 12 April 2023 and it is now the end of May and nothing has arrived. No messages, no compensatory gestures, nothing!  I have now formally requested a refund. Quite the most dreadful wine company I have had the misfortune to deal with, I will NEVER buy from them again and advise you to avoid them like the plague. Like many other reviewers on here. don't say I didn't warn you!
winedirect	GB	I won't be using them again	04 February 2023	Rated 1 out of 5 stars	Like the more recent reviews, a great stock list but super slow delivery and very poor communication.  I ordered a month ago and recieved 5 of 12 bottles about 2 weeks later.  I got a reply to a follow up e-mail saying the remaining were stuck in customs but would arrive last week.  One further e-mail was ignored, the phone went straight to voicemail.  Another e-mail got exactly the same reply as the first - so now trying to get a refund which given their comms could take a while.
winedirect	GB	Do not buy wine from this company	18 April 2023	Rated 1 out of 5 stars	Do not buy wine from this company. I ordered wine for delivery for that weekend for a party but it wasn't delivered so I contacted them asking where it was and saying I'd like to cancel if it wasn't available as wanted it for that weekend.  I didn't receive an answer and have since emailed 4 times and called 3 times with no answer/ response. This is now over 6 weeks.  I have now said that I will claim the payment via the small claims court.  Please note that payment was taken immediately !!!
winedirect	GB	Order not received, no communication	02 May 2023	Rated 1 out of 5 stars	UNDER NO CIRCUMSTANCES, ORDER FROM THIS COMPANY.Since placing my order 12 days ago, I have not received my order, had no communication from them and have received no response to emails to them.They are clearly a scam.Update 30/05Having received no response from them, I raised a case with Paypal. They did not respond to Paypal either, so Paypal have now given me a full refund. If you do order from this company, and I urge you not to, use a credit card or Paypal, do not use a debit card.
winedirect	GB	Avoid this company	31 July 2023	Rated 1 out of 5 stars	Placed an order almost three weeks ago. E mail address not recognised and telephone goes to voicemail.I suspect that I’ve lost my money.
winedirect	GB	Wine paid for but not deleiverd	23 March 2023	Rated 1 out of 5 stars	I ordered wine from this site 24 bottles and paid in full nearly 2 months ago and no wine has arrived and they do not answer emails or the phone. I think the business is either very inefficient at best or worse so would suggest great caution.
winedirect	GB	Ordered wine but only part delivered	23 March 2023	Rated 1 out of 5 stars	Ordered wine but only part delivered. No communication via email or phone. Blame myself as I had the same problem 6 months ago and stupidly went back and ordered again. NEVER AGAIN. Avoid at all costs..suggest you pay a little more elsewhere and have some certainty. Pointless for this company to send emails offering attractive prices WHEN YOU DON'T HAVE THE STOCK !
winedirect	AE	Do not trust anything this company…	09 June 2023	Rated 1 out of 5 stars	Do not trust anything this company advertisers they are clearly scammers abd unable to deliver the product you order in a timely manor. Not answer the phone or emails
winedirect	GB	Brilliant service	21 June 2020	Rated 5 out of 5 stars	Brilliant service , fabulous quality wines ,, great selection ,, everything the  customer wants ,,, the best !
winedirect	AU	Never Use	23 January 2019	Rated 1 out of 5 stars	Ordered 2 bottles of wine and a gift box nearly 2 weeks before Christmas. Wrong wine arrived nearly 2 weeks after Christmas. No emails or phone enquiries responded to. Never use.Click “Yes, update me” to receive emails from Trustpilot about your reviews, inspiration, tips
winedirect	GB	Wine NOT received & NO REPLY from Wine Direct	05 May 2023	Rated 1 out of 5 stars	I ordered a bottle of wine on the 5th May that was showing as in stock on their website. After placing the order the status showed as pending. After a week the order still showed as pending. I've made numerous telephone calls, sent them emails and contacted them through the contact form on their website and have had no reply. I've now got my bank involved to try and get a refund.Please, Please, Please DO NOT use Wine Direct unless you want to lose your money!
winedirect	GB	I'd go no stars of it were possible	20 March 2023	Rated 1 out of 5 stars	I'd go no stars of it were possible. Ordered wine as a thank you gift 10th Feb 2023.  Still showing as pending 20th March 2023.  They told me of problems at the bonded warehouse that are now sorrted.  Still no wine.  They don't answer the phone asking you to leave a message, they don't respond to emails either. 21/3/23 An update, got through on the phone.  Very helpful lady offered to contact the distributor and have the wine sent directly to my daughter rather than to them first for onward distribution.  Arrived 22/3/23 at long last.....
winedirect	ZA	Placed an order 12/02/2023 we are now…	17 March 2023	Rated 1 out of 5 stars	Placed an order 12/02/2023 we are now 17/03/2023 order still hasn’t arrived !!! When I got through to Steve I was told I haven’t ordered the items on invoice even though invoice was in front of me with items I had ordered ? And then proceeded to tell me they didn’t have in stock of  the wine This was for a 70th birthday present  after asking to send equivalent purchases we wait and see if ordered delivered ? Very dissatisfied with no communication from company Shocking in fact….
winedirect	GB	This company appears to be a scam	28 April 2023	Rated 1 out of 5 stars	Ordered on the 28th April, it’s now the 14th May. The order still shows ‘pending’. No communication whatsoever since then. The phone line just goes to a message advising that you can’t leave a message. No response via email. I just noticed that while I ordered 12 bottles, the status only shows 6 items - what happened to the other bottles they charged £235 for? This company appears to be a scam.
winedirect	GB	Excellent Service that deliver on time…	15 July 2021	Rated 5 out of 5 stars	Excellent Service that deliver on time and have a great selection of quality wines,
winedirect	GB	Excellent Service that deliver on time…	26 April 2021	Rated 5 out of 5 stars	Excellent Service that deliver on time and have a great selection of quality wines
winedirect	NZ	Scam	17 May 2023	Rated 1 out of 5 stars	Scam. Wish I had read the reviews before I placed an order. DO NOT ORDER FROM THIS COMPANY. They will not deliver your order and do not respond to any emails or calls. Hopefully I will be able to get a refund from the credit card company.
winedirect	HK	No reply to any correspondence on half order not delivered	22 January 2019	Rated 1 out of 5 stars	An order was placed on December 14th for a family Christmas gift of six bottles of Tasmanian wine (£100+). The order was dispatched (Parcelforce) on the 18th, but the delivery was a package of 3 bottles.No reply has been forthcoming to any of the numerous contact attempts via telephone or email to seek information.Very disappointed.  A lesson for me and, it seems, many others.
winedirect	DE	Do not buy at this company !!!	02 May 2023	Rated 1 out of 5 stars	I ordered wine for a friend in early May that was supposed to be in stock. Over a month later, nothing has arrived. No response to emails, no availability by phone. Very sad business conduct.
winedirect	GB	Don't even deserve the one star to be…	19 May 2023	Rated 1 out of 5 stars	Don't even deserve the one star to be honest. I placed an order back in March and have still not received it. I have spoken to customer services on a couple of occasions and been assured that my wine would be arriving shortly, the last time I spoke with them was 4 weeks ago, I was told my wine was in the UK and had cleared customs...still no wine and I am now unable to contact them. No one answers the telephone, I have left voicemail messages, no one has got back to me and I have sent emails and no one has replied. I am beginning to wonder if this company has shut down.They have had my money since March, I have been extremely patient, however now my patience has run dry and the fact that no one is communicating with me and I cannot get in touch with the company is just making matters worse.I will NEVER use them again, and suggest you avoid at all costs.APPALLING SERVICE
winedirect	GB	THIS COMPANY IS A SCAM	05 July 2023	Rated 1 out of 5 stars	"THIS IS A SCAM - DO NOT ORDER Their name is also Just in Cases. I ordered paid immediately and the order did not come. I queried it after a few weeks and got 1 reply to say it was becuase it was out of the country. I emailed again, no reply. so I emailed again asking for a refund. No reply. I left a phone message as there is no way of contacting them . No response.I contacted my bank, sent the receipt and proof of the lack of communication. My bank refunded the amount to my card for me. I am contacting Companies House to report them and the Financial Omnubusman. Hopefully so no-one else will get caught in the same net.This is on Companies House too.  	Termination of appointment of Paula Rehberg as a director on 26 May 2023 Company Name: WINE WAREHOUSE LIMITEDCompany Number: 11672931The names of the Companies are:Wine WarehouseWine DirectJust in Cases. Please note there is no S on the end, as this is another company not related. It is the same address if you look it up as Just in CASE(S) . There is one other company Just in Case . No S, which is okay to use."
winedirect	GB	Out of business?	23 January 2019	Rated 1 out of 5 stars	Avoid this lot at all costs.We ordered expensive wines for Xmas, order was acknowledged then NOTHING.They don’t respond to emails or voice messages.Bank has refunded card charges and is now investigating the fraud.
winedirect	GB	Poor Customer Service	05 May 2023	Rated 1 out of 5 stars	I've used Wine Direct since 2012 and generally found them good. Unfortunately, and based on other reviews, they seem to have problems. Problems that may be beyond their control but they don't reply, so I don't know.I ordered 6 bottles in Feb. and received 5. I was told the 6th was stuck in transport and should be with me soon. Over 8-weeks later, no word. I have mailed and called several times but no replies. It is a shame but I will never use them again out of principle.I'd suggest you seek wine from more reliable firms.
winedirect	GB	Disappointing lack of customer service	14 June 2023	Rated 1 out of 5 stars	Unfortunately, I have had a similar experience to other reviewers. I placed an order mid-June, and my account changed to 'pending' the following day. After no further updates for a couple of weeks, and no response to my emails requesting an update, I rang them, and actually managed to speak to someone who told me that my order was held up in customs and was scheduled for delivery the following week. Perfectly plausible. She also claimed that they were having email problems, and hadn't received my enquiries. However, another two weeks on, I've still heard nothing and can get no response from email, telephone or via the Facebook page. I am, however, getting regular marketing emails! I see from responses to other reviews that someone is responding and that there is new management, and can only hope my order will eventually be sorted out. I quite understand that it can take time for an order to arrive - it's the complete lack of communication that is really disappointing, and worrying considering some of the other reviews.
winedirect	GB	No correspondence despite taking money	19 January 2019	Rated 1 out of 5 stars	I am afraid I have called this company over 20 times to try and actually speak to somebody regarding my order. No answer. No answer to my emails or chat message requests. No indication as to delivery. They had a minimum order of 6 bottles which came into well over 100 pounds. The next step is calling my bank and getting my money refunded. Worse company I’ve had to deal with in U.K.. I won’t order from them again!.
winedirect	GB	TERRIBLE!	19 January 2019	Rated 1 out of 5 stars	"Same experience as others. Ordered on the 10th January, money taken same day, order status still says ""Acknowledged"". Sent chat messages, emails and tried to call them but no response, TERRIBLE SERVICE!"
winedirect	GB	Im so very angry as this is the first…	21 January 2019	Rated 1 out of 5 stars	Im so very angry as this is the first time we have used this company and it only came about that my husband left his job and it was their gift to him - they have taken our voucher and a small amount off his card and this was all before christmas and we have no wine and no communication - I have emailed 3 times, my husband has emailed once and I have spent the last 2 weeks calling every other day! Daylight robbery is what it is! Absolutely awful awful company and I will NEVER use them again and will be advising every one I know to stay clear also. I am sad for my husbands old company as they have lost their money - shocking!!
winedirect	GB	Ordered wine 2nd April 47 days later still no wine.	17 May 2023	Rated 1 out of 5 stars	Ordered wine 2nd April for expected delivery on circa the 5th April as this was in stock, noted order pending had not changed so emailed again on the 5th April. Order never arrived. Emailed for an update on the 11th April saying to cancel the order and no reply but i did have a phone call. The lady (Helen Bryant i assume) said it was out of stock and it was my fault as i should have seen this. I actually had a screen shot and there was no out of stock message.Agreed to leave it until stock came in on the 2nd May and it would be straight out to me.Here we are now the 15th May and no delivery, emailed them to say i want a refund and again no contact. Now 47 days since ordering so i have filled a complaint to the bank to reverse the transaction. If i have no joy there i will instruct a Debt Collection Agency who take no prisoners when used in the past with a 100% success rate for our company. I will be driving past their place in two weeks time so may call in for a chat with them too.
winedirect	GB	I wish I had read the reviews prior to…	19 April 2023	Rated 1 out of 5 stars	I wish I had read the reviews prior to placing my order. Order placed 25/03/23 and confirmation received. On 01/04/23 I contacted them via email to ask where my order was - no response. Phoned them to ask and was told they are very busy and would get round to contacting me. Said the wine was out of stock - they didn’t say that when I placed the order. I was told they were expecting it that week and it should be despatched and received Easter Saturday (8 April).It is now 19/04/23 and I’ve heard nothing. No email, no phone call, no apology. The order still says pending. What a shambles. I hope Wine Direct read their reviews and get their backsides into motion. If you give poor service, you don’t get repeat custom and your business won’t survive. Is this business poorly managed or is it a scam?  I definitely don’t recommend this business.19/95/23 update - still no communication, or wine received.  Can’t get through on the phone.  Now I’ve referred it to my credit card company.
winedirect	GB	Order not Delivered, Emails not Answered	26 July 2023	Rated 1 out of 5 stars	Order placed for delivery in time for a birthday on 30th June - money taken, no communication, eventually got a reply saying waiting for stock - then nothing - no reply to emails 4 weeks after the order
winedirect	GB	Avoid! This is a scam company now.	17 July 2023	Rated 1 out of 5 stars	Expensive wine ordered and no delivery! Emails bounce and no answer by phone. It’s a scam company now. Avoid avoid avoid!
winedirect	GB	Very poor communication and let down by the company	19 December 2022	Rated 1 out of 5 stars	Ordered 4 wines for Christmas at beginning of December - and money taken (of course). Only when received invoice did I see the statements, replace or different vintage. These wines were on a list my husband gave so not replacements would do. I emailed and this was acknowledged. Chased delivery 2 x by email - no response. Called on 19th to be told the most important wine was out of stock but the order was ready to be sent with a replacement! The wine I wanted wasn't due in until the new year and no date. I had also ordered a personalised wine box to put these wines in that is obviously non returnable. I had to cancel the wine order and now have an empty personalised box.  The staff are good when you speak to them but really the website needs real improvement if this company are to survive in a  crowded market place in poor economic times. Those with the best service will survive. Just tell us if its out of stick and keep customers informed if you want to keep them. Now waiting for a full refund - 5 days later nothing so how long????
winedirect	GB	If only I'd checked out Wine Direct on Trustpilot first!	25 January 2019	Rated 1 out of 5 stars	"I unwittingly stumbled into this hapless (and seemingly dishonest) company a week ago. On 17 January 2019, I was searching for a case of particular wine via Google, and the ""Just-in-Cases/Wine Direct"" web sites came up showing it in stock. I went ahead and placed an order, and paid (thankfully) by MasterCard. I only wish that I had checked them out on Trustpilot before doing so. Like other victims, the money was taken, but no order acknowledgement was forthcoming. I tried phoning them the next day, but like others, could not speak to anybody. No response to messages left on their voicemail, or to email. The web site was closed down over the weekend (apparently undergoing maintenance!!). I began to suspect that the company had gone bust. This was confirmed when the web site came back up again on 25 January, displaying a statement by administrators. They had indeed ceased trading.The matter of compensation is now in the hands of the credit card company.Further update on 13 Feb 2019:Pleased to say that my Credit Card company has made a full refund to my account."
winedirect	GB	Ordered on 21/12/18	22 January 2019	Rated 1 out of 5 stars	Ordered on 21/12/18, 6 bottles of wine, they took the payment twice, but only delivered 6 botttles even though they took payment for 12. Have text chat, emailed and phoned several times with no replies, the web site is “undergoing maintainence”. I think they’ve gone bust.. do not buy from them
winedirect	GB	I ordered my wine on the 16th of…	06 January 2021	Rated 1 out of 5 stars	I ordered my wine on the 16th of December to be delivered for Christmas to Republic of Ireland. I received an email on the 21st saying it was ‘Packed’ which supposedly means Dispatched on their American system.The non delivery for Christmas was attributed to the closure of border for 48hrs. So far understandable. It is the 6th now and the wine still hasn’t been delivered. After I wrote my second email of complaint I received a response stating that they recalled all the deliveries from DPd and re sent  them and that is why the date of despatch they mentioned and the dispatch dates on DPd website were different. I would love to believe this but cannot understand why when I called on the 29th evening I wasn’t given this info.. Also there was no update given at all except for a generic missive on their website.Anyway whatever the reason for the delay this is the first and last time I use this firm. I really should have read the reviews before I ordered from them especially since these were gifts for in-laws we couldn’t see due to the travel  restrictions
winedirect	GB	Amazing easy ordering fast delivery and…	21 June 2020	Rated 5 out of 5 stars	Amazing easy ordering fast delivery and great quality wines !
winedirect	GB	You make a order but nothing arrives	07 August 2023	Rated 1 out of 5 stars	the problem with this company that I encountered was that you make a online order and had to wait ages for it to arrive, which includes several unanswered phone calls, frankly I'm going to avoid making any more orders with this company as there are so many companies out there who offer a far better service than this one, shame......
winedirect	GB	No service or support at all	02 January 2023	Rated 1 out of 5 stars	UPDATE to below review:Later that day after my review was posted, I received a call from a lady at Wine Directs, offering her sincere apologies. She could not understand why I had been waiting so long for my wine, why no messages had been returned and agreed it was not good enough. She offered to email me her personal number / email address for future contact if I needed it (although to date I have not yet received this) and promised to ship out the wine, albeit with substitutions of similar / greater value. I am relieved to say the next day, my missing 7 bottles of wine finally turned up. It doesn't really compensate for the 4 months delay of my wine, nor explain any reasons, but I am pleased to have got my wine and I appreciated the phone call and apology.---------------------------------No service or support, they do not respond to emails, messages or phone calls. Zero customer service which I rarely experience. Ordered £550 of wine January 2nd, partly delivered 4 weeks later, still awaiting remaining 6 bottles but they will not respond to my queries about when I can expect to receive them. They just ignore me and it is so frustrating. I have had to instigate a charge back claim through my credit card as they must be in breach of some contract and have had my money for almost 4 months and I have not had my wine, I am not sure I ever will! They purport to offer a great variety of wine and I do like their choices but when they cannot deliver on what they offer with absolutely no communication then I cannot trust them anymore. Shame, but very unusually for me I would say do not use them, with regret!
winedirect	BE	Fraudulent company	03 January 2020	Rated 1 out of 5 stars	Placed an order with them on 22 December - it has still not been delivered and they are not answering e-mails or phone calls.  Plan to report for fraud
winedirect	GB	Quality from product to delivery.	28 June 2020	Rated 5 out of 5 stars	
