site	location	review_title	review_date_original	review_rating	review_text
vivino	US	The Alexandria Brut was touted as a…	07 December 2021	Rated 3 out of 5 stars	The Alexandria Brut was touted as a true challenger to Veuve Clicquot.  We did a side by side blind comparison and this did not prove to be the case.  Alexandria Brut with a Vivino 4.5 rating was outshined in every category by a Vivino 4.2 rated Veuve Clicquot. Although we enjoyed the Alexandria Brut it no longer feels like a bargain at $30 per bottle.
vivino	US	Competitive pricing and very…	07 December 2021	Rated 5 out of 5 stars	Competitive pricing and very fast/reliable shipping!
vivino	KR	So Good~	06 December 2021	Rated 4 out of 5 stars	So good~ ^^** Thanks~
vivino	US	Wine trouble	06 December 2021	Rated 1 out of 5 stars	The delivery process and everything else was no problem. My worry is the wine itself. I opened one bottle of Imperium Diament Cabernet 2018 and it was a bad bottle either due to ATC storage or other factors. I opened the other Diament bottle and it was the same way, as if it were spoiled. I have not opened any other wine from the order yet but the first two bottles have me worried. The order did come with an ice pack and was not warm when arrived.
vivino	US	Wish I could say I Loved the Wine but I…	06 December 2021	Rated 5 out of 5 stars	Wish I could say I Loved the Wine but I bought it as a Gift to My Decorator. Her and her husband are rebuilding my home after the Hurricanes in Lake Charles. I DO Hope they will enjoy it . I will buy for myself to Celebrate moving back home after the first of the year.... Thank You ...
vivino	US	Had what I wanted and fast shipping	06 December 2021	Rated 5 out of 5 stars	Had what I wanted and fast shipping. Thank you!
vivino	US	easy and great price	06 December 2021	Rated 5 out of 5 stars	
vivino	GB	my first purchase of wine	05 December 2021	Rated 5 out of 5 stars	This is my first purchase from vivino,and it was very easy to do so,And the wine list they supply is just immense,and at a very good price.
vivino	US	An incredibly easy way to order wine	05 December 2021	Rated 5 out of 5 stars	An incredibly easy way to order wine.  Found what we wanted an the website and had it in a week.
vivino	GB	Very confused by the Wine Club set up	04 December 2021	Rated 2 out of 5 stars	Very confused by the Wine Club set up, I hope I’m wrong but I feel as though I’ve been mislead. (I Haven’t heard back from customer services, despite attempts to contact them.)Upon subscription payment was taken immediately and so I assumed that I would receive the 12 bottles of wine promptly to enjoy over the coming 12 weeks. However it seems from the app, that my next shipment isn’t due until 22nd February. (12 weeks time).At which point Vivino will have taken the second payment for the next batch in May, another 12 weeks, meaning I’ll have paid for 24 bottles by the time I receive 12. I feel as though I’ve signed up for a gym membership that I can’t use until payment has been taken for the second month. Here’s hoping I’m not correct, that Vivino would not be so underhand, and that shipping is a little slow…
vivino	US	This blend is bold but smooth	01 December 2021	Rated 5 out of 5 stars	This blend is bold but smooth, a home run!I will buy it again. Suggest to decant for a half an hour to enjoy it at it's best. Hope I can hang on to at least 1 for 2 to 3 years!
vivino	US	I gave it a five star rating because it…	01 December 2021	Rated 5 out of 5 stars	I gave it a five star rating because it is a fine sipping wine and is great with food
vivino	US	Great Wine, On Time	01 December 2021	Rated 5 out of 5 stars	Other companies - not just Wine merchants - give you an expected date and then you cross your fingers.This wine came AS promised, kept cool, delivered by a human being up to my door!Also the Pomerol is, as expected, sublime, and the St. Emillion also very nice.
vivino	GB	Great customer service and delivery is…	30 November 2021	Rated 5 out of 5 stars	Great customer service and delivery is come quick
vivino	GB	Easy to order	30 November 2021	Rated 5 out of 5 stars	Easy to order, delivered promptly and my sister loved the wine 🍷
vivino	NL	Vivino doesn't respond t all !	30 November 2021	Rated 1 out of 5 stars	I tried to reach Vivino because my wine hasn't been delivered! No response at all!Same like By-Emy , horrible wine supplier active at Vivino
vivino	GB	Delivered quickly and efficiently	29 November 2021	Rated 5 out of 5 stars	Delivered quickly and efficiently, was super impressed by the service.Will definitely use Vivino again!
vivino	GB	rosé wine was fine	29 November 2021	Rated 4 out of 5 stars	rosé wine was fine, SB needed more time
vivino	US	A bit thin for my liking....	28 November 2021	Rated 3 out of 5 stars	
vivino	US	The wine and value was excellent but…	28 November 2021	Rated 4 out of 5 stars	The wine and value was excellent but the fedex delivery left much to be desired
vivino	GB	Wine arrived as stated and packaged…	28 November 2021	Rated 5 out of 5 stars	Wine arrived as stated and packaged nicely and safely.  Wine tasted amazing.
vivino	GB	Extremely fast delivery of rare wines	28 November 2021	Rated 5 out of 5 stars	Though the site said allow for 5+ days for delivery as the wine was a bit of a rarity, it arrived in just over 24 hours.
vivino	US	Save the headache and buy locally	28 November 2021	Rated 2 out of 5 stars	Vivino says wine should ship within 2 business days. I’ve made 3 purchases and that has never happened. I had to cancel my first purchase due to an unresponsive seller, wait 3 weeks for my next order (it shipped 10 days after purchase and took almost two weeks to arrive). The wine was also corked. Poured out three entire Bordeaux bottles. I’m currently waiting for my third order after asking twice for it to be cancelled since it hadn’t shipped. Instead, it was shipped anyway (a week. after it was ordered) and I have a shipping number that says it won’t arrive for another 10 days. I contacted the merchant today and they said it should be there tomorrow but could not provide a working tracking number. Overall, not an option I will ever consider again for wine.
vivino	US	I got a shipment of wine from a good…	28 November 2021	Rated 2 out of 5 stars	I got a shipment of wine from a good friend for Christmas. One of the bottles of wine had the wax seal missing from the top and a hole punch through the cork. Of course I can’t drink it. The box was intact so I can only assume it came from Vivino that way
vivino	US	Competitive prices and extra fast…	27 November 2021	Rated 5 out of 5 stars	Competitive prices and extra fast delivery, well packaged too !!!
vivino	US	Love this wine	24 November 2021	Rated 5 out of 5 stars	Love this wine.  Great price. Thanks.
vivino	GB	First time we have used Vivaro	23 November 2021	Rated 1 out of 5 stars	First time we have used Vivaro. No package delivered, the tracking says disposed of by carrier not left the Hub and Vivaro customer services say delivered! Back to amazon!!
vivino	US	I have enjoyed the app for years…	23 November 2021	Rated 5 out of 5 stars	I have enjoyed the app for years learning about wines I have tried.  Now that I have discovered I can order most of them through Vivino, bonus. shipping is fast and everything is packaged for safe handling! Nothing more convenient than my favorite wines delivered to my door!
vivino	GB	Easy to buy from, but too many emails afterwards	23 November 2021	Rated 3 out of 5 stars	Simple platform to buy from,.rapid delivery - it was a good experience until the email bombardment began! I think I've had an average of 3 emails per day since ordering (almost all marketing - the order updates were few in number because delivery was quick). I'd buy from them again but absolutely avoid the deluge of marketing emails!
vivino	GB	Excellent service	22 November 2021	Rated 5 out of 5 stars	Excellent service. Wines in stock and delivered before expectation. Will use again to find wines that have been recommended to us and also use the recommendations from the supplier to make up a few boxes.
vivino	GB	I was excited to be able to get this…	22 November 2021	Rated 1 out of 5 stars	I was excited to be able to get this wine at the price I did.Alas, when opened, the first bottle had corked. I have not tried the other five and have my fingers crossed.
vivino	US	Excellent selection, prices and customer service!!!	21 November 2021	Rated 5 out of 5 stars	Ordering with Vivino was excellent. I ordered and asked to hold the wine for a cooler month, which they were quite accommodating with. I then selected a shipping date and Vivino was on top of it - communicating the shipping to me and providing tracking updates. My case arrived as ordered on time and without any drama. Vivino's customer service was quite helpful with my requests throughout the process. Highly recommended!
vivino	US	Typically my orders filled by Vivino…	21 November 2021	Rated 3 out of 5 stars	Typically my orders filled by Vivino take longer to process than from other distributors.
vivino	US	Wine was delivered in a timely manor	20 November 2021	Rated 4 out of 5 stars	Wine was delivered in a timely manor.  I will order from Vivino again.
vivino	US	Excellent and quick delivery	18 November 2021	Rated 5 out of 5 stars	Excellent and quick delivery.  So pleased with my wine.
vivino	AU	I purchased El Enemigo Malbec from here…	17 November 2021	Rated 2 out of 5 stars	I purchased El Enemigo Malbec from here and was looking forward to it as the last time we had in was in Buenos Aires. Im actually not sure it was Malbec. Definitely different and more akin to a Merlot than a Malbec. Did they bottle the wrong wine. We don't drink Merlot! but now have 5 bottles
vivino	AU	Disappointing Delivery Experience	17 November 2021	Rated 2 out of 5 stars	Disappointing Delivery ExperienceI know that the extremely late delivery of the wine is to do with Apost, however, the way you have handled it has not been impressive . . . to say the least.Firstly your suggesting to me that it my responsibility to chase Apost rather than yours is disappointing . . . you chose them to deliver your products. Other wine suppliers we use, use other more reliable delivery services.Secondly last Friday you sent me a message that the wine has been delivered. It still has not! Only half has been delivered.Are you going to follow-up with Apost? Do you intend to handle this better?
vivino	US	Quick and Easy	16 November 2021	Rated 5 out of 5 stars	Quick and Easy! Great Malbec
vivino	US	great prices and service...	16 November 2021	Rated 5 out of 5 stars	
vivino	GB	Offers wines from third party spellings…	15 November 2021	Rated 1 out of 5 stars	Offers wines from third party sellers that don’t have stock. How can they promise a quick delivery?
vivino	GB	Too difficult to try multiple wines	14 November 2021	Rated 2 out of 5 stars	New customer and had a 50% off voucher however found it too challenging to place an order. I’d like a mixed case and firstly found it annoying they didn’t have any pre made cases available. So thought id build my own by buying 1 bottle of 12 different wines I liked the sound of. Tried to do this twice and both time ended up with multiple carts from different merchants. Gave up!
vivino	GB	We tried this Rioja at a hotel	14 November 2021	Rated 5 out of 5 stars	We tried this Rioja whilst staying at a hotel in North Cornwall last weekend so iscanned the labels to came up a good re Kew so bought a case
vivino	GB	Excellent service & fast deliver.	13 November 2021	Rated 5 out of 5 stars	Excellent service & fast deliver.Will order again
vivino	US	I am a new customer to Vivino	13 November 2021	Rated 2 out of 5 stars	I am a new customer to Vivino.  The first two orders were excellent, however encountered problems with the 3rd order.  The reason for not meeting expectation is after 4 days the issue is still unresolved having talked to Vivino and emailed several times about the shipment issue.  If this issue had not occurred or was resolved as promised my review would be 5 stars.  I believe it is Vinvinos responsibility to manage their fulfillment partners and their issues in a prompt manner.
vivino	IT	Super fast delivery	11 November 2021	Rated 5 out of 5 stars	My first order with Vivino of my 2 favourite Italian red wines, ordered at 9pm on Friday night, delivered at 1pm the following day! Great service, thank you 😊
vivino	AU	Disapppointing Customer Service - AVOID	09 November 2021	Rated 1 out of 5 stars	Order out of stock - never communicated to let me know that order wouldn't arrive in the approx. 48 hours.  If I hadn't asked why item hadn't arrived, I wouldn't have heard from this company.  A week and a half later (and after the birthday I was sending the wine for!), I find out that only half the order has been sent and a refund for the remaining returned.  No email, no communication whatsoever.I will NEVER use this company again.
vivino	GB	Beautiful wine/ great service!	09 November 2021	Rated 5 out of 5 stars	
vivino	AU	El Enemigo Cabernet Franc 2018	09 November 2021	Rated 4 out of 5 stars	I had been on the lookout for a Cabernet Franc and received details of this offer via email from Vivino. With a 50% discount on RRP I decided to buy 6 bottles. The ordering process was easy to follow and the wine was delivered within a few days. So far I have tried one bottle of the wine and was not disappointed.Rich dark colour, pleasant bouquet and medium to full bodied flavoursome wine.
vivino	US	Versatile Wine	08 November 2021	Rated 5 out of 5 stars	Excellent expression of Calabria wine. I was first introduced to this wine by a friend of mine in Rome that runs an upscale enoteca. Sauvignon Blanc and steel barrel Chardonnay with low alcohol. Good for drinking alone or with typical white wine fare.
vivino	GB	Great selection of quality wines	08 November 2021	Rated 5 out of 5 stars	Great selection of quality wines. I found an old favourite of mine from back in South Africa. I ordered a two cases and they were delivered within 72 hours. Great service!
vivino	US	Love the ease of ordering	07 November 2021	Rated 5 out of 5 stars	Love the ease of ordering.  Great updates on tracking and also delivery.   To top it off a great price on my favorite red wine!
vivino	AU	Excellent wine great price, perfect.	07 November 2021	Rated 5 out of 5 stars	Able to get a wine that my wife and I really enjoy from Chateau Tanunda at a great price.  Considering parcel delivery problems in Australia the wine arrived in good order with out two much delay.Thanks Vivin0
vivino	CH	perfect service	05 November 2021	Rated 5 out of 5 stars	
vivino	US	Great delivery experience.	04 November 2021	Rated 5 out of 5 stars	Great job and a great wine. Thank you for your good service. Keep up the good work!!
vivino	US	Excellent price and quick shipping	02 November 2021	Rated 5 out of 5 stars	Excellent price and quick shipping. Thank you!!
vivino	US	Great service and price	02 November 2021	Rated 5 out of 5 stars	Great service and price. i needed to change my phone number and vivino customer service was awesome. attentive service and great communication about where and when my order would be delivered!
vivino	GB	A fantastic set up	02 November 2021	Rated 5 out of 5 stars	A fantastic set up, arrived less than the 2 days stated and a brilliant price, will difinately be ordering from vivino again.
vivino	GB	Executing the order challenges	02 November 2021	Rated 3 out of 5 stars	Executing the order was a challenge as the system would not accept the UK postal code even though it was the correct one for the delivery address. I then had to search on Google to find a nearby postal code that the system would accept , which then proved a challenge for the delivery company :(I had to process the credit card payment twice before the system accepted it, even though the second time the system accepted the same details it rejected on the first attempt :( Events like that discourage potential purchasers.
vivino	GG	Easy to order and great service when I…	02 November 2021	Rated 5 out of 5 stars	Easy to order and great service when I had a question. Delivery was quick too, & well packaged. Highly recommend.
vivino	US	Everything was perfect	01 November 2021	Rated 5 out of 5 stars	Everything was perfect! Ability to search for what I wanted, purchase it easily and no charge for shipping. Arrived sooner than expected and nothing was broken or incorrect. Great doing business with Vivino and will certainly be back for more.
vivino	US	Delicious not-to-sour cherry flavor…	01 November 2021	Rated 5 out of 5 stars	Delicious not-to-sour cherry flavor that needs air to develop. Great for sipping after dinner with chocolate. 4.4 is my best score for any CA pinot. Can only get better in the bottle. QPR is amazing!
vivino	US	resourceful to the very last sip!	01 November 2021	Rated 5 out of 5 stars	I really enjoy the app not only for reviews and wine suggestions but it helps me organize wines that I have tasted over time. For years, I would forget the name etc of a particular wine frustrating me when I wanted to purchase that wine again. Or the wine I didn't want to experience again. Cheers
vivino	HU	COMPETITIVELY PRICED and PROMPT DELIVERY	01 November 2021	Rated 5 out of 5 stars	Purchased 6 bottles of a favourite Chilean chardonnay which is difficult to source. I could only find one other merchant selling the wine. (at £15 more per bottle!)   Prompt delivery, two days from order, and well packaged.
vivino	US	Great app for comparing wines and finding new wines	01 November 2021	Rated 5 out of 5 stars	I use the app to keep track of the wines that I have bought and tasted and to help me pick out new wines - either from our local liquor store or to be ordered from Vivino. I ordered 9 bottles of various French and Italian wines recently. They arrived within a week or so and so far they are all pretty delicious.
vivino	US	The shipping was quick and the…	01 November 2021	Rated 5 out of 5 stars	The shipping was quick and the packaging was fantastic. Will definitely order again
vivino	US	Positive Surprise	01 November 2021	Rated 5 out of 5 stars	Good wine section, the quality is superior and outstanding diversity of the geographic source, positive surprise.
vivino	US	I still have not rec'd my Quilt Cab Sav…	01 November 2021	Rated 2 out of 5 stars	I still have not rec'd my Quilt Cab Sav yet. saw message they tried to deliver to my condo sec office and needed someone 21 years or older to sign. I work so was not there and have never seen them come back and really want this wine. WTSO never leaves at sec window but at purchasing. pls text or call my cell or deliver again to purchasing office.
vivino	GB	I love that.i can get the wine that I…	31 October 2021	Rated 5 out of 5 stars	I love that.i can get the wine that I like at  a good price. Your service is very good .I will be telling all my friends and family about your company.
vivino	GB	Great price for a great champagne…	31 October 2021	Rated 5 out of 5 stars	Great price for a great champagne speedy delivery by Parcelforce and a helpfull delivery man brought it into the house as it was heavy for me first time buyer will definitely be a regular customer thanks
vivino	US	LLoyd is an excellent 5.0 buttery…	30 October 2021	Rated 5 out of 5 stars	LLoyd is an excellent 5.0 buttery chardonnay.  The purchase price was very good and the bottles arrived well packaged in a reasonable time.
vivino	US	quick and efficient!	30 October 2021	Rated 5 out of 5 stars	
vivino	US	I’ve purchased the provenance dead eye…	30 October 2021	Rated 1 out of 5 stars	I’ve purchased the provenance dead eye blend previously and found it excellent. Just received three bottles and opened the first one last night; spoiled or heated as it was not drinkable. Hoping the other two bottles are not also ruined.
vivino	US	So easy	27 October 2021	Rated 5 out of 5 stars	So easy. Found what I like,  point, click, order, delivered.  Thank you and nice job!
vivino	US	Great pricing and service	26 October 2021	Rated 5 out of 5 stars	Great pricing and service. Shipping was fast.
vivino	US	I ordered four bottles of Farm Worker…	26 October 2021	Rated 3 out of 5 stars	I ordered four bottles of Farm Worker red and four bottles of Whitehaven Sauvignon Blanc. I received the Farm Worker but not the Sauvignon Blanc. In its place was four bottles of Lamontesa, another red.I wanted to offer guests a white and red and now cannot do that. Very disappointed. We will try the Farm Worker tonight. Doubt I'll order from them again.
vivino	US	like everything about Vivino	25 October 2021	Rated 5 out of 5 stars	
vivino	US	A bit heavy but drinkable with food	25 October 2021	Rated 3 out of 5 stars	This red is a bit on the heavy side and the finish is somewhat thick. It is good with cheese and steak however. It was rated a 3.8 I think and that seems about right.
vivino	US	Ordered 12 bottles and only received 2	25 October 2021	Rated 1 out of 5 stars	Ordered 12 bottles and only received 2. This doubled the price per bottle and I wasn’t told that they were only shipping 2 or I would have canceled the order.
vivino	GB	First Vivino order (edited)	25 October 2021	Rated 4 out of 5 stars	Ordered my first box of wine from Vivino. I bought enough to meet the free delivery threshold but received an email from the Vivino team informing me that one of the wines I ordered was only available in a different vintage. I said no problem, but it turned out they had actually run out of the wine I had ordered altogether. As a result my order value was reduced and I didn't qualify for free delivery. I was paying nearly the same amount in total for less wine so contacted Vivino and was told they'd honour the free delivery and the correct amount would be taken from my account. The money left my account more than two weeks ago now and I still haven't received a refund of the delivery amount. Meanwhile Vivino seem to have stopped responding to my emails. Pretty poor really.EDIT: Vivino quickly replied to this review and then my last email. I received the refund a day or two later. Rating increased to 4 stars.
vivino	GB	Excellent service of top quality wines	25 October 2021	Rated 5 out of 5 stars	First time in using Vivino and pleased with the result.Their selection of wines are excellent and of a top quality. The order was processed very quickly and delivery was made in only 3/4 days. Will use them again
vivino	US	Best price and fast shipping!	24 October 2021	Rated 5 out of 5 stars	
vivino	US	Good deal	24 October 2021	Rated 5 out of 5 stars	Excellent wine, great price, fast delivery!
vivino	US	Easy to order and quick shipping	24 October 2021	Rated 5 out of 5 stars	
vivino	GB	Very good service	24 October 2021	Rated 5 out of 5 stars	Very good service.  Lovely wine.
vivino	GB	Poor service at every step	24 October 2021	Rated 1 out of 5 stars	A negative experience I shall not repeat. Slow to deliver, wrong order when it arrived and when I informed them, they said they would get back to me. They did not and I have not yet received instructions for returning the wine, an explanation or a refund.
vivino	US	Very Pleased	24 October 2021	Rated 5 out of 5 stars	Very happy with order placed through Vivino... Good selection of wines. Good to great discounts. Order arrived on time. Packaging was excellent. Will definitely order from them again!
vivino	US	This app is terrific	23 October 2021	Rated 5 out of 5 stars	This app is terrific!  the customer service is exceptional.  I highly recommend it.  Prices are competitive if not lower than an instore purchase.
vivino	US	I order a case of my husbands favorite…	23 October 2021	Rated 5 out of 5 stars	I order a case of my husbands favorite wine for his 70th birthday and it arrived in plenty of time and in perfect condition. I also was a little confused by the shipping email but the reply I received from the customer service agent cleared it up. This will be a regular purchase for my husbands birthday, Christmas and our aniversary.
vivino	US	Ordering online was easy	23 October 2021	Rated 5 out of 5 stars	Ordering online was easy, price was good,delivery was on time. All in all, good experience.
vivino	GB	Vivino Wines	23 October 2021	Rated 5 out of 5 stars	Excellent company. Website easy to navigate, fabulous choice of wines at competitive prices. Delivery was very quick and the wine was extremely well packaged. I would recommend Vivino
vivino	US	PONGA SB Rocks!	22 October 2021	Rated 5 out of 5 stars	Easy process, good price point and the wine (Ponga SB) was just as we hoped for.
vivino	US	Vey Good Service.	22 October 2021	Rated 5 out of 5 stars	
vivino	US	Vivino was great	21 October 2021	Rated 4 out of 5 stars	Vivino was great in taking the order. However, Wine.com fulfilled the order and it took much longer than originally planned.
vivino	US	I order Spellbound Pinot noir 2018 and…	20 October 2021	Rated 1 out of 5 stars	I order Spellbound Pinot noir 2018 and got petit shiraz instead.
vivino	GB	What can I say?	19 October 2021	Rated 5 out of 5 stars	What can I say?Great… arrived the next day- and excellent product
vivino	IN	The customer service team was very helpful	18 October 2021	Rated 5 out of 5 stars	The customer service team was very helpful.  My first order had to be cancelled by the supplier so the team found me another seller.  They took excellent care of me with that seller and now the wine I was purchasing is in my wine cellar!  I am a happy camper.
vivino	GB	Brilliant service from start to finish…	18 October 2021	Rated 5 out of 5 stars	Brilliant service from start to finish - a pleasure dealing with you. Good product, fair prices and will definitely use Vivino again.
vivino	GB	Great wine delivery BUT TOO MANY MARKETING emails	17 October 2021	Rated 3 out of 5 stars	I found the wine I wished to buy on the vivino site and purchased. The wine was sent quickly and arrived securely packed. So far 5 STARS for the experience. However the incessant daily marketing emails since have led me to subtract two stars.
vivino	GB	Good Service, Loads of Emails	17 October 2021	Rated 4 out of 5 stars	Decent amount of choice at reasonable prices. Postage price acceptable too, as certainly could not justify spending the amount required to get this free.Downside is the significant amount of emails received. Unfortunately fell foul of the 'verify your email address', as I thought this was to complete the purchase, but clearly it was to either sign up, or allow continued bombardment with emails.Whilst it would be easy to block the address, i might purchase from this company again, but only if I want a particular wine.
vivino	GB	My order has not been delivered even…	16 October 2021	Rated 1 out of 5 stars	My order has not been delivered even though I have had confirmation it has been delivered?
vivino	US	Very disappointed in this…	15 October 2021	Rated 3 out of 5 stars	Very disappointed in this recommendation.
vivino	GB	Simple and prompt.	15 October 2021	Rated 5 out of 5 stars	
vivino	US	terrible	15 October 2021	Rated 1 out of 5 stars	False advertisement!
vivino	US	Failure to deliver	15 October 2021	Rated 1 out of 5 stars	I ordered a case of Flowers Chardonnay in early September. When the wine never arrived I wrote to customer service multiple times. They assured me they were looking into it. Finally now in the middle of October I have cancelled the order and requested my money back. They never explained the reason for the failure to deliver. Very bad service!
vivino	GB	Vivino need to drop ParcelForce	15 October 2021	Rated 1 out of 5 stars	The latest debacle is it is now the 15th October 2021 and I have still not received my order from Vivino that I placed on the 1st October. I love Vivino, but I hate their delivery partner ParcelForce in the UK. They have a policy that you have to sign for wine, which is impossible for most people these days, so it just keeps going back and forth to the depot. I have left explicit instructions where to leave it in a secure place, but they rigidly stick to the policy. NO OTHER wine company I deal with uses ParcelForce for this reason and no other delivery company insists on a signature either. I get deliveries every week from Hermes, DPD, UBS, FEDEX, YODEL etc and none of them make their customers jump through hoops. So for all of you out there suffering the same problem, they way round it is to continue use Vivino's wine recommendations and order the wine from someone else. Such a shame as otherwise I think Vivino are great.
vivino	US	I ordered three bottles of the same…	13 October 2021	Rated 1 out of 5 stars	I ordered three bottles of the same wine and only received one. I have contacted the Vino to find out if I will be receiving the other two bottles from my purchase and I have yet to hear anything. Very disappointed
vivino	US	Room For Improvement	13 October 2021	Rated 4 out of 5 stars	"The concept of identifying and offering wines at favorable prices is certainly the highlight of the site.  Conversely, I found that ordering several wines at the same time is a bit cumbersome.  In my most recent experience, I realized that the ""best price"" may be from a local distributor and Vivino orders cannot (easily?) be mixed and matched in one single transaction.  However, in this particular case, I was disappointed to find that when I tried to order a second wine from he same distributor during the same transaction, the price of the second wine was higher than that advertised on Vivino (I even made sure vintage was same)."
vivino	US	Excellent Wines	13 October 2021	Rated 5 out of 5 stars	Excellent Wines, reasonable Prices,Delivery on time.
vivino	GB	Switch of vintage - Bad customer service	13 October 2021	Rated 1 out of 5 stars	I have previously ordered from Vivino. I ordered a case of wine based on the vintage and when they arrived they were a different vintage. I contacted them and they said the supplier just switched them.  I have been continually annoyed by the one person customer service lack of consideration and the number of days it takes for emails to be responded to. I arranged for collection and moved my days around to accommodate collection. They did not turn up!! I could not get through to CS and another email sent. I have been a big fan of this organisation (recommending it) and now believe that something has changed. I have deleted the app and will never purchase from them as believe they have lost control of their business and have inadequate CS person dealing with issues. I strongly recommend not to order from Vivino as this is not normal business behaviour.
vivino	US	Vivino was great at shipping the wine- wine is ok	12 October 2021	Rated 3 out of 5 stars	Vivino was great at shipping the wine. I just think it's not as fantastic as it was touted to be. I'd had much better cabs at the same price point or lower at my local wine shop. I won't take that chance again. I now have 5 cabs I'm not crazy about taking up space.
vivino	US	Love Vivino	12 October 2021	Rated 5 out of 5 stars	Love Vivino, great at suggesting wines and always arrives really quickly.
vivino	US	Great App, Service & Selections	12 October 2021	Rated 5 out of 5 stars	We're enjoying everything about this app. Especially the feature to save your fave wines in their database. But the best part is that they work with outside vendors to get you the wine you desire. My wines are delivered within 2 days and I haven't had any issues yet. It's also fun to review the ratings.
vivino	US	Pre-order wines	12 October 2021	Rated 4 out of 5 stars	"Please have website to specify the ""pre-order"" wines. I have been waiting and contact the service to know my wines are ""pre-order"".  They charged the money in front, and no update on the order."
vivino	US	Triple crown	12 October 2021	Rated 5 out of 5 stars	Purchased Caymus 2019, great price, great wine, great service from Vivino !!!!
vivino	US	Had a hard time finding this wine…	12 October 2021	Rated 5 out of 5 stars	Had a hard time finding this wine locally. Sure was glad I found this website!!  Wine got here in time for me to give as a birthday gift!!!
vivino	US	Easy to use and great pricing!	11 October 2021	Rated 5 out of 5 stars	
vivino	US	The main reason I ordered from this…	11 October 2021	Rated 1 out of 5 stars	The main reason I ordered from this store is they had the vintage I wanted. But when the order arrived it was a different vintage. They put in a note indicating they are sending me a different vintage, so it's not a mistake. But in that case, I should have been contacted before they shipped something I didn't order. It feels a bit like bait and switch.
vivino	US	Shipping took longer than expected	11 October 2021	Rated 3 out of 5 stars	Shipping took longer than expected, in with giving grace to the logistics issues the world is facing.
vivino	GB	Great Experience! Cheers	11 October 2021	Rated 5 out of 5 stars	I have a couple of sources of wine but when I want something different I search it out online. Occasionally I’ll ship in from a bottler for personal consumption or I get it from a wholesaler. Vivino had a wine I wanted a a good ticket price, then then issued a 25% initial order discount and free shipping! Wine was delivered perfectly and met my expectations fully. Very pleased, highly recommend.
vivino	GB	Wines arrived promptly and well packaged	10 October 2021	Rated 5 out of 5 stars	
vivino	US	Everything came on time and as…	10 October 2021	Rated 5 out of 5 stars	Everything came on time and as expected. The wine was not my favorite. I like reds that are more fruit forward. Better luck on that next time.
vivino	AU	Despite issues with delivery delays…	10 October 2021	Rated 4 out of 5 stars	Despite issues with delivery delays vivino made every effort to get the delivery to me.This was no fault of Vivino but rather the large backlog of deliveries resulting from ‘lockdown’ demands on delivery agents such as Australia Post
vivino	US	Got the wine I wanted at what seems to…	10 October 2021	Rated 5 out of 5 stars	Got the wine I wanted at what seems to be a good price. Delivery was timely and trouble free.
vivino	US	regular customer no more	09 October 2021	Rated 1 out of 5 stars	"Attempted to attache gift messages to both of my orders.Had to contact customer service to do, for whatever reason.Was reassured by customer service representative that it was doable; placed orders. Contacted customer service to submit the messages, no response from customer service rep. Orders shipped without guest messages.Followed up with customer service again, was given a credit for one order and thanked for ""helping us identify a issue in our systems and in our customer service training."" Beyond that, lack of empathy and understanding how much time I had had to spend on this issue was infuriating. Didn't appreciate being dismissed with the credit. Thanks for the thanks, but as a customer I shouldn't be thanked for helping you all recognize your own problems.Was a regular customer of Vivino prior; will not be buying with Vivino after this experience and my issue being so readily dismissed."
vivino	DK	WARNING: Vivino is making customers pay for their own mistakes!	08 October 2021	Rated 1 out of 5 stars	"Original post:I was scrolling Vivinos site and found a very good (at least I thought) offer. I placed an order of 12 bottles of this wine, and had my order confirmed shortly after. The next day Vivino customer ""service"" contacted me on email to let me know they had to decline my order, due to the price of the wine was wrong on their website. They said that if I wanted the wine then I had to pay more than double the price I already paid (another offer). Instead of paying for their own mistake on their website Vivino wanted me, their customer, to pay for their wrong pricing. Of course I declined the new offer.Vivino then declined my original order and gave me a 10% discount code if I came back as customer in the same month, but with at max value of ~10 eur (75 dkk) which is laughable compared to my original order.This is sadle not my first BAD experience with Vivino (read my other review), but definitely my last!UPDATE. Answer:An almost 50% discount is NOT a generous offer, when it's still three times more expensive than the original price. Paying for the expense when making a mistake as a company is a generous offer.And writing as a response that the price on your website was obviously low is like pointing the fault back at me as customer as if I wanted to take advantage of the situation... by ordering TWO boxes (???)That's a new low for customer service. Sorry to have been a part of it."
vivino	GB	First online wine order	08 October 2021	Rated 5 out of 5 stars	This was my first time ordering wine online.I was searching for a particular wine which I found at a very good price on Vivino! Quick delivery and wine is as expected…excellent, will definitely order from here again! Thank you.
vivino	US	Purchased 6 bottles of Clos du Bois…	08 October 2021	Rated 5 out of 5 stars	Purchased 6 bottles of Clos du Bois Marlstone Red Blend at a great discounted price plus a 20% discount for my first order. The offer included free shipping for 6 bottles or more. I received several updates on the order status including an estimated delivery date. And then my order was delivered 2 days early! Have not tried the wine yet but look forward to opening the first bottle soon.
vivino	US	This was the first time using Vivino to…	07 October 2021	Rated 5 out of 5 stars	This was the first time using Vivino to ship wine out of state. I was very impressed with the selection of wines and how quickly it was shipped and received. I was hoping there was a way to know that pricing or invoice would not be in the box as it was sent as a gift. I called the supplier and they assured me the cost is not listed. I also would have liked to have included a note or card so the recipient knew who sent the wine. Is there a way of adding notes when placing an order?I will definitely use again.
