site	location	review_title	review_date_original	review_rating	review_text
wineaccess	US	Wine Access - Highly Recommended	02 July 2019	Rated 5 out of 5 stars	Wine Access provides the opportunity to explore different grapes, different terroir, and different wine makers, than I would otherwise have access to with my local wine merchants.  Wine Access offers knowledge, a personal story of the producer’s connection the art and science of wine making, there is often a discovery narrative.On a retail basis, buying and selling wine, is more than an economic, pragmatic experience.  An interesting story, backed up with an outstanding wine (full of sensory experiences), that can be shared with friends and family, is the fun part of buying from Wine Access. I have been a Wine Access customer for a couple of years now.  I buy in varying quantities; sometimes a single bottle (special purchase) or sometimes buy the case.  The customer support and customer service has always been outstanding.  The pricing of offerings are competitive.  The variety, connections to the wine maker or producing region, expert reviews, convenient purchasing process and the top notch customer service make Wine Access a good sourcing option for anyone interested in exploring the wide world of wine!  I enjoy the opportunity to highly recommend Wine Access to my friends, family, and co-workers.
wineaccess	US	Vastly improved selection of high…	14 June 2019	Rated 5 out of 5 stars	Vastly improved selection of high quality wines. Reasonable pricing and free shipping a major plus.
wineaccess	US	Fine Wine from Fine People	14 June 2019	Rated 5 out of 5 stars	The people here are great to work with and the wines have all been great.  I've only had one bottle that wasn't up to par and they took care of that for me with no hassle.  I couldn't be happier.
wineaccess	US	better deal	26 June 2019	Rated 4 out of 5 stars	better deal. no more 6 bottle commitment. store & offers better way to go!
wineaccess	US	Interesting wine offerings	14 June 2019	Rated 5 out of 5 stars	Interesting wine offerings and varied too. Prices are usually some of the best available
wineaccess	US	Insider info	14 June 2019	Rated 5 out of 5 stars	I enjoy having access to small production/passion project wines that I would otherwise not be privy to.
wineaccess	US	THEY DON'T OVERLOAD ME WITH EMAILS	21 June 2019	Rated 5 out of 5 stars	THEY DON'T OVERLOAD ME WITH EMAILSAND HAVE ALWAYS PROVIDED EXCELLENT SERVICE
wineaccess	ES	Excellent selection, not always best price	24 June 2019	Rated 4 out of 5 stars	Excellent selection. Not always the best price when comparing offers on wine searcher . com
wineaccess	US	Easy to navigate web site	14 June 2019	Rated 5 out of 5 stars	Easy to navigate web site. Phone access professional and helpful. Nice offers with free delivery
wineaccess	US	I used to get daily emails and I…	12 December 2018	Rated 3 out of 5 stars	I used to get daily emails and I purchased probably too much wine. If I don't seek out the website I never hear.
wineaccess	US	great wine at great values	15 June 2019	Rated 4 out of 5 stars	great wine at great values. Easy and dependable delivery from anywhere.
wineaccess	US	Katy did a great job or processing my…	22 June 2019	Rated 5 out of 5 stars	Katy did a great job or processing my order,applying the discount and emailing me the confirmation.
wineaccess	US	Reliable	14 June 2019	Rated 5 out of 5 stars	Reliable, informed staff. Very helpful with orders and questions.Rick Chapman
wineaccess	US	Love Wine Access	15 June 2019	Rated 5 out of 5 stars	Love Wine Access.  They back the quality guarantee. Great wines!
wineaccess	US	Always great prompt service from…	22 June 2019	Rated 5 out of 5 stars	Always great prompt service from wineaccess.  They truly care about customer satisfaction
wineaccess	US	Great wine with essential information	15 June 2019	Rated 5 out of 5 stars	Great wine with essential information. Great service, Fast delivery.What could be better!
wineaccess	US	One of the best sources for buying wine…	27 June 2019	Rated 5 out of 5 stars	One of the best sources for buying wine at a reasonable price.
wineaccess	US	Most knowledgeable,informative,and kind…	16 June 2019	Rated 5 out of 5 stars	Most knowledgeable,informative,and kind personnel. I personally rate wine access Avery high five!,
wineaccess	US	Why I am loyal to Wine Access.	15 June 2019	Rated 5 out of 5 stars	The wines are always representative of Wine Access reviews, and they come with a satisfaction guarantee. Customer service feels attentive and personalized which is the most important reason for my loyalty. I am especially appreciative of the environmentally friendly packaging.
wineaccess	US	Excellent wine selection and excellent…	14 June 2019	Rated 5 out of 5 stars	Excellent wine selection and excellent service.  Great care taken to protect my wine.
wineaccess	US	Time for delivery on some orders is…	14 June 2019	Rated 4 out of 5 stars	Time for delivery on some orders is quiet long. Some are as much as 30 days or longer.
wineaccess	US	Very good company	20 February 2021	Rated 5 out of 5 stars	Very good company. Good wines and great customer service.
wineaccess	US	Order was correct and received on time…	15 June 2019	Rated 5 out of 5 stars	Order was correct and received on time as promised.
wineaccess	US	I received what I ordered and they…	22 June 2019	Rated 4 out of 5 stars	I received what I ordered and they ALWAYS make sure that the timing for delivery is right considering the extremes of changes of weather/temperature especially here in the Northwest.
wineaccess	US	I have been able to find great winery	21 June 2019	Rated 5 out of 5 stars	I have been able to find great wines that are not available in this town and at a good price
wineaccess	US	Very good company	14 June 2019	Rated 5 out of 5 stars	Very good company.  Good wines and great customer service.
wineaccess	US	Good quality and price	21 June 2019	Rated 5 out of 5 stars	Good quality and price.  Customer service is very good.
wineaccess	US	Great descriptions	14 June 2019	Rated 5 out of 5 stars	Great descriptions, variety, price and easy to order.
wineaccess	US	Appreciate Wine Access	22 June 2019	Rated 5 out of 5 stars	Great customer service - good wine selection - provides opportunities to purchase good wine at fair prices
wineaccess	US	You can discover some really nice wines…	15 June 2019	Rated 4 out of 5 stars	You can discover some really nice wines at good prices.
wineaccess	US	Katy is a great and fun person to deal…	05 December 2018	Rated 5 out of 5 stars	Katy is a great and fun person to deal with, and so is wine access.
wineaccess	US	Great service	14 June 2019	Rated 5 out of 5 stars	Great service. I highly recommend using them.
wineaccess	US	contact team are 100% charming and…	15 June 2019	Rated 5 out of 5 stars	contact team are 100% charming and helpful .
wineaccess	US	Enjoy the selection of wines available…	14 June 2019	Rated 4 out of 5 stars	Enjoy the selection of wines available from accesswine.com.
wineaccess	TH	High quality offerings at good price.	14 June 2019	Rated 4 out of 5 stars	
wineaccess	US	Excellent company	14 June 2019	Rated 5 out of 5 stars	Interesting offerings with multiple back up information and ratings.  Quality and accurate order processing along with timely shipping.
wineaccess	US	Great customer service and fair prices	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Wine is excellent ( choice and price)…	14 June 2019	Rated 5 out of 5 stars	Wine is excellent ( choice and price) and the customer service representatives are very good.  The technology of the customer service experience has improved significantly.
wineaccess	US	I buying.less wine since I'm 73	14 June 2019	Rated 5 out of 5 stars	I buying.less wine since I'm 73, but I still use you guys for of the wall stuff.  The tax thing hurts you.
wineaccess	US	I love wine access	15 June 2019	Rated 5 out of 5 stars	I love wine access!  Great selections and information about those selections.
wineaccess	US	You receive what you ordered without…Honesty is a Great trait.	14 June 2019	Rated 5 out of 5 stars	You receive what you ordered without fail, and there is plenty to choose from.
wineaccess	US	I like good value and variety plus free…	14 June 2019	Rated 5 out of 5 stars	I like good value and variety plus free shipping
wineaccess	US	Really enjoy tasting new wines!!	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Never had a bad experience with them	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Every time I have purchased product…	15 June 2019	Rated 4 out of 5 stars	Every time I have purchased product from these guys I’ve been pleased
wineaccess	FR	Excellent selection of wines	15 June 2019	Rated 5 out of 5 stars	Excellent selection of wines, reasonably priced, very good shipping and handling
wineaccess	US	Great Wine and service occasionally let…	14 June 2019	Rated 4 out of 5 stars	Great Wine and service occasionally let down by delivery partners
wineaccess	US	Great 👍	17 June 2019	Rated 5 out of 5 stars	Great 👍 easy to use @ fair pricing to quality
wineaccess	US	Awesome	16 June 2019	Rated 5 out of 5 stars	Awesome service.  Great wines
wineaccess	US	Good wines at good prices with great…	14 June 2019	Rated 5 out of 5 stars	Good wines at good prices with great client service. Thanks
wineaccess	US	All wines as advertised	14 June 2019	Rated 4 out of 5 stars	All wines as advertised, on time and very nice.  Thanks.
wineaccess	US	good selection of wines at good prices	15 June 2019	Rated 4 out of 5 stars	
wineaccess	US	Wine Access	14 June 2019	Rated 1 out of 5 stars	Can have better wine selection.
wineaccess	US	Easy to work with	14 June 2019	Rated 5 out of 5 stars	Easy to work with.  Good wine selections.
wineaccess	US	Nice choices and excellent service!!	15 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Excellent prices and wines	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Thorough reviews with nice wine…	15 June 2019	Rated 5 out of 5 stars	Thorough reviews with nice wine selections.
wineaccess	US	Good news on current wines	21 June 2019	Rated 5 out of 5 stars	Good news on current winesAlways good dealAnd wines are not bad
wineaccess	US	Great wines and excellent service.	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Very diverse selection- occasional…	21 June 2019	Rated 4 out of 5 stars	Very diverse selection- occasional great value and always good values
wineaccess	CO	Good values and broad assortments make…	14 June 2019	Rated 4 out of 5 stars	Good values and broad assortments make it interesting ...
wineaccess	US	Good selection of wines and competitive…	14 June 2019	Rated 4 out of 5 stars	Good selection of wines and competitive prices.
wineaccess	US	Lackluster customer service	14 June 2019	Rated 2 out of 5 stars	Lackluster customer service, delivery issues, and a substandard selection of wines, particularly white wines.
wineaccess	US	Wine Access is the place for…	16 June 2019	Rated 5 out of 5 stars	Wine Access is the place for interesting economical wines
wineaccess	US	Great wines	21 June 2019	Rated 5 out of 5 stars	Great wines, great packaging and really good prices.
wineaccess	US	Always a great experience	14 June 2019	Rated 5 out of 5 stars	Always a great experience. Quality products, and efficient shipping!
wineaccess	US	Quality wines	14 June 2019	Rated 5 out of 5 stars	Quality wines, excellent customer service with superb shipping condition on arrival
wineaccess	US	They’ve been very straight with me and…	15 June 2019	Rated 5 out of 5 stars	They’ve been very straight with me and I’ve liked the wines
wineaccess	US	Great selection	14 June 2019	Rated 5 out of 5 stars	Great selection, great prices and excellent delivery and service
wineaccess	US	Great service	22 June 2019	Rated 5 out of 5 stars	Great service, very professional.  Would highly recommend.
wineaccess	US	Great selections at great…	15 June 2019	Rated 5 out of 5 stars	Great selections at great prices.excellent customer service!
wineaccess	US	Excellent service	15 June 2019	Rated 5 out of 5 stars	Excellent service. Great wines.
wineaccess	US	Wine Access	14 June 2019	Rated 5 out of 5 stars	Great deals and shipping.
wineaccess	US	transportation  is now good.	18 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Always do a good job	22 June 2019	Rated 5 out of 5 stars	Always do a good job. Thank you!
wineaccess	US	A+++++	15 June 2019	Rated 5 out of 5 stars	A++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
wineaccess	NG	Great work I love this	17 August 2022	Rated 4 out of 5 stars	
wineaccess	US	Great selection!!	14 June 2019	Rated 5 out of 5 stars	Great selection, pricing, and amazing customer service!!!
wineaccess	US	Good selection	14 June 2019	Rated 5 out of 5 stars	Good selection, good prices, excellent delivery.
wineaccess	US	Great selection	14 June 2019	Rated 5 out of 5 stars	Great selection, timely notification of availability
wineaccess	US	Great wine will buy again	23 June 2019	Rated 5 out of 5 stars	
wineaccess	US	first class in every way.	15 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Always excellent	15 June 2019	Rated 5 out of 5 stars	Always excellent, excellent customer service
wineaccess	US	Outstanding service	15 June 2019	Rated 5 out of 5 stars	Outstanding service. Incredible values
wineaccess	US	Excellent selections	21 June 2019	Rated 5 out of 5 stars	Excellent selections, good service
wineaccess	US	Great people Great wine	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Great 4 west coast	15 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Best wine club	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Outstanding customer service!	14 June 2019	Rated 5 out of 5 stars	
wineaccess	US	Awesome customer service.	15 June 2019	Rated 5 out of 5 stars	
wineaccess	US	I have the highest opinion of Wine…	05 December 2018	Rated 5 out of 5 stars	I have the highest opinion of Wine Access. They offer great wine selections at competitive, if not, below market prices. And when the inevitable corked bottle or delivery exception happens, their service recovery and customer service is outstanding. My only complaint is they are so easy to do business with and their wine selections so attractive that I order too much and end up with too much excess inventory: I guess a nice problem to have.
wineaccess	US	Always good.	05 December 2018	Rated 5 out of 5 stars	
wineaccess	US	Overall a very good wine buying site	05 December 2018	Rated 5 out of 5 stars	Overall a very good wine buying site. Very well selected wines. There is certainly value here. The exception being some of the high-end wines from bordeaux that are offered around market price ,  however they do give you access to these hard to fine wines. I found some great values on the site from other areas. Most recently incredible deal on  Vintage Champagne and Rhones !  Always have good shipping deals.
wineaccess	US	The last year has been a bit bumpy…	04 December 2018	Rated 4 out of 5 stars	The last year has been a bit bumpy which was acknowledged by the company. Paring down the conditions of free shipping is disappointing although understandable. Some method of recycling shipping containers would be very welcomed.
wineaccess	US	The best	04 December 2018	Rated 5 out of 5 stars	Great selection, description, price, delivery.
wineaccess	US	They make me happy	04 December 2018	Rated 5 out of 5 stars	I have been happy with all the purchases I have made fromWine Access.  There descriptions are accurate and I really appreciate their recommendations regarding aging and serving temperature.
wineaccess	US	website easy to use	04 December 2018	Rated 5 out of 5 stars	website easy to use.  Very reliable.  wine arrives well packaged. gives access to wines you may want to try.  The other wine clubs by individual wineries only give you their wines. My cellar can be varied.
wineaccess	GB	Good wines Good prices	04 December 2018	Rated 5 out of 5 stars	I like wineaccess because they present a broad selection of wines at reasonable prices.    They have introduced me to a winery which has become one of my favorites.  I dealt with a wine store for years who used to find good wines at bargain prices. It relied on the connections of the owner and when he sold, the store was not the same.  wine access  isn’t as good but has the same concept of finding interesting winds at reasonable prices.  I know I save money with them, and they save me the time of looking for wines.If I had one criticism of wineaccess it would be that they tend to be more high-end, with fewer moderately priced options. It would be nice to find an occasional sleeper wine that was 10 bucks or so. I Buy a bunch of wine from wineaccess, and recommend it to my friends.
wineaccess	US	Good Info from CS	04 December 2018	Rated 5 out of 5 stars	
wineaccess	US	Excellent choice of all varietals, blends and price ranges.	04 December 2018	Rated 5 out of 5 stars	Excellent choice of all varietals, blends and price ranges.No pressure.Dependable shipping (barring Iowa weather).Great Customer Service.
wineaccess	US	Good wine at fair prices	04 December 2018	Rated 5 out of 5 stars	
wineaccess	US	Wine access finds great wines	04 December 2018	Rated 5 out of 5 stars	Wine access finds great wines and then marries them to excellent pricing. Their descriptions of the wine are spot on and reveal exactly what you are getting. 100% recommendation without reservations.
wineaccess	US	Always great wines featured and better…	04 December 2018	Rated 5 out of 5 stars	Always great wines featured and better customer service!
wineaccess	US	Wine Access	04 December 2018	Rated 5 out of 5 stars	great offerings, excellent support
wineaccess	US	Love the reviews and the fact I can…	04 December 2018	Rated 5 out of 5 stars	Love the reviews and the fact I can find finds not at my local stores.
wineaccess	US	Excellent Wine Site	04 December 2018	Rated 5 out of 5 stars	I love the selection of wines that are available to me. Always delicious and reasonably priced!
wineaccess	US	A unique online retailer of wines	04 December 2018	Rated 5 out of 5 stars	Wine Access is a great website for getting quality wines at really good prices. Even thought there are other websites that sell discounted wines with free shipping, Wine Access offers wines that you rarely, if ever, see on other websites. And if you ever have an issue, their customer service dept. is second to none. Try them out. You won't regret it.
wineaccess	US	Quality products and services.shipping…	04 December 2018	Rated 5 out of 5 stars	Quality products and services.shipping has improved.
wineaccess	US	I have gotten some amazing wone from…	04 December 2018	Rated 5 out of 5 stars	I have gotten some amazing wine from wineaccess.
wineaccess	US	Excellent.	04 December 2018	Rated 5 out of 5 stars	.Excellent way to buy wine.
wineaccess	US	Archaic website	04 December 2018	Rated 4 out of 5 stars	WA has great wine offerings & competitive pricing but the website is not easily searchable & is dark ages compared to other wine vendors. It’s easy to buy a wine they highlight but impossible to search for wines I am interested in buying.
wineaccess	US	Excellent wine seller	04 December 2018	Rated 5 out of 5 stars	I have purchased many cases of wine from Wine Access and have always been pleased with their service and with the wines.  Their pricing is fair and their delivery is well managed.  Their website keeps a record of my wines which I also find useful.
wineaccess	US	Love the wine we have purchased through…	04 December 2018	Rated 5 out of 5 stars	Love the wine we have purchased through Wine Access. High quality. True rating.
wineaccess	US	Wine Access knows what they are doing and they do it well...	04 December 2018	Rated 5 out of 5 stars	Wine Access is a wonderful group and has been for the 25 years I've been dealing with them. They know what they are doing and they do it well.
wineaccess	US	Wine Access has products that I love	04 December 2018	Rated 5 out of 5 stars	Wine Access has products that I love at reasonable prices for the quality of product I desire. Also excellent customer service.
wineaccess	US	Love this site.......wide variety of…	04 December 2018	Rated 5 out of 5 stars	Love this site.......wide variety of wines and prices.  Probably bought 8 cases per year over the last several years and have been very satisified.
wineaccess	US	They are great to deal with	04 December 2018	Rated 4 out of 5 stars	They are great to deal with.  The only problem is that I want to buy too much wine!!  Seriously, it is a great organization, but I would be happier if they were 5% less enthusiastic about their product
wineaccess	US	Good, till it wasn’t	04 December 2018	Rated 3 out of 5 stars	I had great experiences with Wine Access, right up till the last one. As I recall, a shipment I ordered was damaged in transit and the shipment was simply scratched. The product was never delivered, and although I was not charged, the wine was no longer available and no replacement of anything comparable was offered. It was just a lousy experience, all in all. I have not ordered since, and I used to be a steady customer.
wineaccess	US	A Reliable Sales Company	04 December 2018	Rated 5 out of 5 stars	I have dealt with wine access for two years and placed many orders.  They have very good customer service and respond to all questions promptly or in a timely manner.   Also several wines that I have ordered have been very good.
wineaccess	US	Always great customer service.	04 December 2018	Rated 5 out of 5 stars	Always great customer service.When I have had a bad wine, Wine Access has always come through with a credit.The price and selection of the wines has been great!Be careful with James Halliday’s recommendations because his ratings are a bit inflated. I love Aussie wines. Perhaps another opinion should also be given.Thanks so much Wine Access!
wineaccess	US	Recently the articles describing the…	04 December 2018	Rated 5 out of 5 stars	Recently the articles describing the wine, vintner, and terroir have been great!  The wine offerings also seem of higher caliber.
wineaccess	US	I think your selections have improved…	04 December 2018	Rated 5 out of 5 stars	I think your selections have improved dramatically over the last 12 months - congratulations
wineaccess	CA	nice doing business with	04 December 2018	Rated 4 out of 5 stars	
wineaccess	US	A wonderful follow up on orders	04 December 2018	Rated 5 out of 5 stars	
wineaccess	US	Excellent Customer Service	04 December 2018	Rated 5 out of 5 stars	I have ordered wines from Wine Access for a number of years and have been satisfied with their customer service. If something was wrong with the wine or the delivery they took care of it straight away. No problems.
wineaccess	US	Love this site	04 December 2018	Rated 5 out of 5 stars	Love this site.  Amazing deals, wine, and customer service
wineaccess	US	I already reviewed my purchase but…	04 December 2018	Rated 5 out of 5 stars	I already reviewed my purchase but again it was a great wine and even better service.
wineaccess	US	Very good	04 December 2018	Rated 5 out of 5 stars	They find good wine...usually priced well......delivery on time
wineaccess	US	Great wine	04 December 2018	Rated 4 out of 5 stars	Great wine. Great prices
wineaccess	US	great price fast shipping	04 December 2018	Rated 5 out of 5 stars	
wineaccess	US	Great selection of wines and as never…	02 December 2018	Rated 5 out of 5 stars	Great selection of wines and was never disappointed
wineaccess	US	A Voyage	01 December 2018	Rated 5 out of 5 stars	"After an initial ""rough spot"" in finding out why a wine order did not ship as ordered, Wine Access customer service was excellent.  I have been very pleased and appreciative of the wine offerings.  New discoveries happen every time I order!  Now I am looking forward to the new order of wine."
wineaccess	US	I have been a customer for over three…	30 November 2018	Rated 5 out of 5 stars	I have been a customer for over three years now.  Your customer service is among the best, in any business.  It has only improved as well!  Keep doing what you are doing!  It's a winner!
wineaccess	US	Great wines and service at a value price	30 November 2018	Rated 5 out of 5 stars	I have loved or liked all wines and always a value.  When I ran into corkers, credit was immediately provided - no questions.  Terrific wines and service.Erik
wineaccess	US	Honest assessment of wines and good…	30 November 2018	Rated 5 out of 5 stars	Honest assessment of wines and good choices along with execellent pricing
wineaccess	US	The order of wine is delivered…	30 November 2018	Rated 5 out of 5 stars	The order of wine is delivered promptly, in good condition.  We highly recommend Wine Access.
wineaccess	US	Great wine selection and suggestions	30 November 2018	Rated 5 out of 5 stars	Great wine selection and suggestions.  Delivery was as promised.  Excellent informational brochures sent for each wine.  A returning customer. (Site could be a little more user friendly in being able to 'search' for available products).
wineaccess	US	Always promptly responsive to service…	29 November 2018	Rated 5 out of 5 stars	Always promptly responsive to service requests.Excellent selection from low to high.
wineaccess	US	I'm finally learning...	29 November 2018	Rated 5 out of 5 stars	after 20 orders with you over the last two years and reading all the little stories, I've learned more about wine then the prior last 30 years where I would make an effort but just didn't have the time. you make it interesting.so thank you. and the 2 times I needed help with orders, your customer service was excellent. And of course, it doesn't hurt your wines are great values.... you earn your 5 stars.
wineaccess	US	Good to deal with	28 November 2018	Rated 5 out of 5 stars	Good prices, quick service, good selection, no issues.
wineaccess	US	Terrific wine finds	28 November 2018	Rated 5 out of 5 stars	Terrific wine finds that you would not ordinarily know about at great value and excellent customer service.
wineaccess	US	wine access review	28 November 2018	Rated 4 out of 5 stars	Generally, Wine Access delivers excellent wines at reasonable prices. Have only had one disappointment but it was made right.. Would recommend using them.
wineaccess	US	Website needs to be more user friendly	28 November 2018	Rated 3 out of 5 stars	
wineaccess	US	Great selection	28 November 2018	Rated 5 out of 5 stars	Great selection, good prices, and excellent customer service!
wineaccess	US	Good deals can be find from this…	28 November 2018	Rated 4 out of 5 stars	Good deals can be find from this vendor, but you do have to shop around somewhat to be sure that you aren't overpaying.
wineaccess	US	They never miss a beat	27 November 2018	Rated 5 out of 5 stars	They never miss a beat. Excellent customer service and good deals on wine. Delivered! Every phone interaction was pleasant and helpful.
wineaccess	US	Very Satisfied	27 November 2018	Rated 4 out of 5 stars	For the selections offered the service and value have been great.  Scheduling and reliability of shipment has been expeditious, includes the consideration of weather impact.  Very good performance.
wineaccess	US	Great selection at generally good…	27 November 2018	Rated 5 out of 5 stars	Great selection at generally good prices though I find many prices not much better than market level
wineaccess	US	Great wines	27 November 2018	Rated 5 out of 5 stars	Great wines, great service and reasonable prices.
wineaccess	US	I am a loyal fan of Wine Access because…	27 November 2018	Rated 5 out of 5 stars	"I am a loyal fan of Wine Access because I trust their reviews, appreciate the value and convenience they offer, and enjoy the wine I buy.But, I am totally "" all in"" with Wine Access because of the customer service they provide when they encounter a problem. Wine labels damaged? Not a problem, we can't sell you this wine, but we will give it to you, with our apologies. The label may not be presentable but the wine is perfectly good. Or, we can't fill your entire order so have a free bottle of comparable wine on us. That is commitment to keeping loyal customers happy and it is altogether too rare today. You can find it aplenty at Wine Access. Thank you very much!"
wineaccess	US	I HAVE BEEN SERVED QUITE WELL	27 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Excellent price to quality value	27 November 2018	Rated 5 out of 5 stars	Excellent price to quality value, especially Chad, Sueno and Karo Kano. No other site offers wines like these.
wineaccess	US	I have had some excellent wines from…	27 November 2018	Rated 5 out of 5 stars	I have had some excellent wines from wine access. When I had to change the delivery date the service was great. An all around good experience.
wineaccess	US	Wine Access Always Delivers!	27 November 2018	Rated 5 out of 5 stars	Wine Access always delivers great wines, at a price that always makes sense. Delivery is convenient and they will make adjustments if needed. Their customer service is superb.  I never hesitate to buy from them, as I know I can depend on them. If anything goes wrong, which it rarely ever does they will fix it. I get at least 50% of my wines from them. They’re great.
wineaccess	US	Value If Careful	27 November 2018	Rated 4 out of 5 stars	They provide value, but you have to be very selective. Recent use of inflated reviewers like James Suckling to promote wines makes me less likely to consider a purchase.
wineaccess	US	WA is the best	27 November 2018	Rated 5 out of 5 stars	Have ordered for years with no problems. Their reviews are reasonably fair and accurate. They live up to their warranty, I.e., you do not like the wine you get credit on your account. In the past have rate two wines with just two stars each...Wine Acces response? I received a credit for both cases I ordered, wow surprised, without having to say anything to them.The real reason I like and use them is that they find good wines I have never heard of, and so, would never have considered buying.They are the best!—
wineaccess	US	wine as described	27 November 2018	Rated 5 out of 5 stars	wine as described.   delivery proper
wineaccess	US	Great Source for Wine	27 November 2018	Rated 4 out of 5 stars	Excellent offerings at good prices with a wide variety of wines served up.  Excellent customer service and they stand behind their satisfaction guarantee.   I've had a couple of frustrating delivery issues with them but I've bought a lot of wine from them over the past 4 years.Would have been five stars if:1-They allowed you to mix cases and qualify for case discounts.2-They published reviews from their customers on the wines customers have bought.  The number of starts given are shown but not the comments.
wineaccess	US	Quick	27 November 2018	Rated 5 out of 5 stars	Quick, to the point, and good value
wineaccess	US	First Class On Line Wine Buying Experience	27 November 2018	Rated 5 out of 5 stars	The wines are fairly represented in the promotional material.  Always arrive without incident.  And their customer service is exceptional, courteous, prompt, and very friendly.
wineaccess	US	Interesting wines, great variety, care in shipping	27 November 2018	Rated 5 out of 5 stars	I have been a satisfied customer for over four years. They offer a frequently changing rotation of wines from venues around the world --  often at competitive prices although shipping  costs can tip the scale on some wines.  A great way to build a collection although they are light on French wines from Burgundy and Bordeaux.  Shipping is carefully handled and scheduled according to customer requests and weather conditions; I have never a shipment fail to arrive as scheduled or in less than good condition.
wineaccess	US	Consistent rating and pricing	27 November 2018	Rated 5 out of 5 stars	Consistent rating and pricing. Very comfortable ordering your chooses.
wineaccess	US	Great place for all your wines.	27 November 2018	Rated 5 out of 5 stars	Wine Access has excellent product offerings at great prices and also offers terrific professional and courteous service. It is a winning formula!
wineaccess	US	I love the information about each wine	27 November 2018	Rated 5 out of 5 stars	I love the information about each wine, including the grading of the Ripeness of the grapes.
wineaccess	US	Would prefer free shipping on 4…	27 November 2018	Rated 4 out of 5 stars	Would prefer free shipping on 4 bottles, rather than 6, or more.
wineaccess	US	Wine Access	27 November 2018	Rated 4 out of 5 stars	Have had some very interesting and well priced good wines in the past. Recently it appears the variety being offered are not to my liking right now.
wineaccess	US	We've been customers of Wine Access for 8 1/2 years.	27 November 2018	Rated 5 out of 5 stars	I've been purchasing the majority of the wine we drink at home from Wine Access since I first  became aware of them in May of 2010.  We drink wine daily with dinner, going through a bottle every two days, and most of our purchases are by the case.  Their are two main reasons that we deal with Wine Access, the first one being that their tasting notes are infallible.  Since most of the wines they provide are not mass produced, but boutique wines, it would be hard to confirm their recommendations by any source other than tasting the wine yourself.   I never have even a moment's doubt.  Only one order some six or seven years ago contained wine that was not in perfect condition.  Three of the first 4 bottles which came out of a case had turned.  I let Wine Access know of the problem, and they immediately credited my account for a half case of the purchase with the understanding that if more were bad they'd make up the difference. As it happened, the three bad bottles were the only ones bad in the case, so I ended up ahead of the game.  I can't guarantee how they would handle such a problem today, but I would always expect any solution offered to be completely in favor of the buyer.
wineaccess	US	Best wine website 😀	27 November 2018	Rated 5 out of 5 stars	Great wines, great service, great prices 👍
wineaccess	US	Good wines	27 November 2018	Rated 4 out of 5 stars	Good wines, but almost too much of a good thing.
wineaccess	CA	Perfetto!	27 November 2018	Rated 5 out of 5 stars	On time delivery, great   prices  amazing choices!Can’t ask for more than that!
wineaccess	US	They are awesome!	27 November 2018	Rated 5 out of 5 stars	
wineaccess	MX	I rely on Wine Access for California…	27 November 2018	Rated 5 out of 5 stars	I rely on Wine Access for California and Oregon Pinots and Zins. Excellent connection to talented small producers.
wineaccess	US	Great selections	27 November 2018	Rated 5 out of 5 stars	Great selections. Prices are fair. The notes are very helpful.I have only had 2 real bad purchases in the last 2 years.Gave those as gifts. Very pleased with the services, set the only day of the week for delivery, and it has been very regular.
wineaccess	US	👍🏻👍🏻👍🏻👍🏻👍🏻🍷🍷	27 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Meets all my expectations	27 November 2018	Rated 5 out of 5 stars	Meets all my expectations.  Thanks
wineaccess	US	Prices too high for value	27 November 2018	Rated 2 out of 5 stars	Prices too high for value.  Need half bottles.  Too much hype.
wineaccess	US	Solid online vendor	27 November 2018	Rated 5 out of 5 stars	I’ve never bought a wine from WineAccess and felt I didn’t get a more than fair value for the product purchased.
wineaccess	US	Your wine cellar will thank you...	27 November 2018	Rated 5 out of 5 stars	Trustworthy wine reviews and international scope of wine interests. Highly recommended.
wineaccess	US	Excellent selection of wines and decent…	27 November 2018	Rated 5 out of 5 stars	Excellent selection of wines and decent price points on most of them.
wineaccess	US	How to provide customers special unique wines	27 November 2018	Rated 5 out of 5 stars	i have been a Wine Access customer for years - they bring some unique wines to us that are not easily available elsewhere.  For example their relationship with Chad has provided me with some outstanding red wines
wineaccess	US	So far not bad	27 November 2018	Rated 4 out of 5 stars	Easy to order, shipments arrive on time and wine selection is pretty good
wineaccess	US	Highly Recommend	27 November 2018	Rated 5 out of 5 stars	I really enjoy getting the emails from Wine Access. The information written is informative, interesting and it's always good to be able to purchase great wines at a discount. The customer service is great also. I recommend purchasing from Wine Access.
